siteID	numCs1	numCs2	numCs3	numCs4	numCs5	numCs6	numCs7	numCs8	numCs9	numCs10	numCs11	numCs12	numCs13	numCs14	numCs15	numCs16	numCs17	numCs18
Contig1932_5014	8	9	11	9	4	7	6	8	8	10	8	10	8	17	6	14	8	9
Contig1932_5018	17	15	15	18	15	11	12	15	19	21	17	15	19	27	18	20	18	15
Contig19320_5117	29	12	15	9	10	14	22	18	22	31	46	16	35	37	43	42	28	23
Contig19320_5205	40	19	26	20	18	19	20	13	31	41	47	17	35	40	49	27	29	19
Contig19320_5219	29	14	23	18	11	14	19	13	26	27	41	17	31	29	34	34	32	17
Contig19320_5225	30	12	20	20	9	13	17	15	18	28	38	15	29	23	28	35	27	21
Contig19320_5273	25	17	30	26	16	17	21	21	29	32	46	12	31	39	43	51	31	16
Contig19320_5290	34	23	29	27	16	25	30	32	43	47	56	20	41	54	59	60	40	29
Contig19320_5303	38	18	20	29	16	19	31	30	21	53	53	25	43	51	56	49	41	29
Contig19320_5310	31	16	22	29	12	18	26	23	38	49	51	20	37	50	54	41	36	23
Contig19320_5333	37	23	25	25	15	21	29	20	36	34	47	21	41	38	47	51	42	24
Contig19320_5337	36	24	23	23	17	22	29	23	28	38	52	22	47	38	53	54	36	25
Contig19320_5437	32	23	14	27	17	17	23	22	37	51	42	16	45	29	37	36	43	27
Contig19320_5461	25	23	28	32	17	18	23	20	27	42	27	21	27	33	30	35	23	23
Contig19320_5700	17	14	21	8	16	22	16	10	23	20	11	15	12	13	14	12	20	17
Contig193237_426	29	24	33	30	26	32	23	27	20	20	14	33	25	35	26	28	25	15
Contig193251_571	18	15	26	17	14	10	19	19	23	27	47	15	38	47	46	53	24	30
Contig193251_651	21	18	12	14	10	6	17	14	16	29	30	7	26	39	32	29	23	16
Contig193251_873	23	16	20	19	11	10	17	21	25	21	32	17	29	20	29	29	22	16
Contig193251_884	22	19	22	23	16	14	25	27	31	28	38	19	32	29	29	36	25	22
Contig193251_1006	18	18	13	19	14	12	17	12	15	19	33	4	20	24	21	25	10	7
Contig1933_1565	18	17	21	17	13	8	12	14	17	25	21	13	23	28	28	24	13	21
Contig1933_1576	21	15	17	15	13	8	18	14	17	24	19	11	22	27	28	30	14	18
Contig1933_3955	11	13	18	15	9	10	17	13	18	13	2	13	19	11	12	10	13	17
Contig1933_3960	13	17	20	18	12	13	18	18	19	18	2	19	18	19	15	18	20	22
Contig1933_4034	24	16	14	25	17	12	21	27	33	20	2	19	30	33	23	22	18	29
Contig1933_4044	24	21	11	30	19	13	19	25	30	18	2	19	29	28	25	23	21	34
Contig1933_21197	33	33	36	41	19	27	46	35	41	43	62	36	49	56	63	57	33	37
Contig1933_21203	29	35	34	38	20	27	40	35	44	38	54	41	42	43	51	57	39	34
Contig1933_21434	21	17	21	29	17	12	26	22	24	30	36	25	27	42	35	36	29	23
Contig1933_21642	16	12	20	18	13	10	17	14	22	27	26	17	24	28	30	24	21	15
Contig19330_7248	15	7	12	10	11	11	13	9	15	13	13	7	16	17	18	14	14	12
Contig19330_7261	13	4	11	9	11	6	15	9	13	11	14	6	12	15	18	14	12	11
Contig193310_3227	10	11	12	12	9	8	14	17	12	10	6	13	15	12	12	15	14	15
Contig19341_8597	7	13	29	26	11	19	15	27	27	2	15	9	10	8	15	10	23	7
Contig19348_8738	13	7	13	13	13	10	11	16	19	16	8	10	20	15	20	27	21	13
Contig19348_8774	14	10	19	15	9	11	19	13	17	26	7	16	21	23	20	30	19	17
Contig19348_8794	11	10	12	13	13	6	18	8	14	16	8	10	22	14	21	15	19	13
Contig19348_8831	25	16	28	20	13	18	26	20	16	25	7	14	28	22	25	26	33	21
Contig19349_14144	17	12	16	13	12	15	15	20	18	18	28	11	22	28	26	26	27	16
Contig19349_14178	26	21	15	24	9	12	30	15	33	16	40	22	42	35	39	42	28	27
Contig19349_14183	29	23	19	21	19	14	33	17	27	26	40	22	40	29	44	39	26	28
Contig19349_14275	24	20	24	22	21	22	23	22	35	34	19	32	29	36	30	31	24	23
Contig19357_54523	17	16	15	20	18	19	20	18	31	30	12	16	29	26	26	23	22	24
Contig19357_54535	18	18	15	22	19	21	21	23	39	29	17	18	37	32	35	23	22	26
Contig19357_54541	15	12	14	16	17	13	16	20	27	18	11	14	20	25	25	17	16	17
Contig19357_54588	16	14	13	20	12	12	19	23	16	13	10	15	21	29	29	24	13	24
Contig193649_3016	17	12	14	11	14	5	15	10	22	38	38	10	20	30	35	35	16	19
Contig193649_3623	27	19	16	22	18	21	26	25	29	50	50	19	42	37	46	47	45	25
Contig193649_3638	20	13	14	20	17	22	15	17	14	41	45	16	19	28	43	38	28	15
Contig193649_4253	13	10	11	10	9	8	18	11	17	19	14	10	18	17	23	14	19	18
Contig193669_1816	16	13	17	14	18	8	16	14	21	11	24	13	22	34	28	29	16	17
Contig193669_1821	19	17	16	14	17	7	18	13	23	15	22	16	24	35	33	39	19	22
Contig193669_1860	6	12	20	14	7	9	17	7	0	10	14	15	14	30	0	17	7	13
Contig193669_1869	12	13	19	15	13	8	18	18	26	26	22	15	32	23	33	33	21	27
Contig193669_1887	13	11	15	17	7	4	15	15	19	23	24	17	32	28	28	29	21	25
Contig19368_3442	16	12	16	24	13	8	15	14	19	18	11	12	19	23	25	30	12	22
Contig19368_3444	16	8	14	24	7	11	15	11	14	20	15	13	21	22	28	22	14	22
Contig19368_3450	16	12	12	20	6	11	14	9	17	16	12	11	14	18	20	17	17	19
Contig19369_62	21	24	20	23	15	18	23	29	15	18	21	22	40	33	24	25	21	17
Contig19369_64	20	22	18	15	15	15	23	29	14	17	21	22	37	32	21	21	18	16
Contig193721_6371	14	11	11	16	8	7	17	17	14	9	10	14	14	15	19	15	11	7
Contig193792_1059	20	12	16	24	9	12	17	20	14	18	22	13	21	24	20	19	22	18
Contig1938_1656	17	15	14	13	13	11	16	19	20	14	33	14	20	37	33	44	28	16
Contig1938_1671	21	5	19	8	20	12	24	20	19	18	27	15	24	36	38	42	23	16
Contig1938_1708	19	22	22	21	20	11	21	17	17	30	34	20	26	32	41	34	28	21
Contig1938_1712	21	21	24	26	18	14	24	18	22	33	38	21	28	39	47	35	34	24
Contig1938_1718	22	14	10	25	11	12	24	20	20	27	37	19	29	39	45	29	28	22
Contig1938_1722	20	13	21	29	13	13	24	19	25	25	45	19	34	39	44	38	33	23
Contig1938_1726	26	17	25	31	17	14	26	16	23	28	45	22	40	43	50	43	34	25
Contig1938_1732	25	18	28	29	16	18	31	20	23	25	48	21	36	47	54	52	36	30
Contig1938_1743	19	19	20	24	13	18	25	20	13	17	46	17	37	47	42	41	32	23
Contig1938_1748	21	19	22	20	15	18	24	17	17	17	43	18	34	40	43	39	31	25
Contig1938_1771	25	20	20	19	14	16	16	27	25	28	33	15	30	36	39	27	34	27
Contig1938_28152	15	12	13	10	10	9	10	14	13	10	18	15	20	29	22	22	7	9
Contig1938_28227	15	15	15	19	13	10	15	18	27	20	20	15	24	29	29	39	19	21
Contig19386_18394	15	10	15	16	5	11	23	17	10	21	42	14	28	31	34	40	27	19
Contig19386_18534	28	18	21	20	15	12	23	18	24	37	36	15	28	42	37	42	28	24
Contig19386_18536	27	18	25	26	12	13	24	20	26	37	40	13	32	44	38	43	28	18
Contig19386_18543	23	20	26	22	14	11	26	26	25	41	48	14	32	36	34	40	31	21
Contig19386_18600	23	14	18	16	16	18	19	18	17	26	37	9	30	34	40	39	40	20
Contig19386_18615	20	13	18	15	15	15	22	15	23	34	44	19	21	19	40	39	37	16
Contig19386_18642	23	20	28	27	19	16	22	18	25	42	55	18	44	45	46	37	36	24
Contig19386_18703	25	17	23	25	10	8	17	17	24	36	57	21	33	39	45	43	37	20
Contig19386_18708	28	16	17	23	17	8	20	8	23	34	54	21	34	34	40	37	38	21
Contig19386_18744	14	11	16	13	10	10	17	21	20	24	37	15	20	35	37	40	12	19
Contig19386_18832	19	16	16	17	9	9	23	18	25	23	35	10	27	23	30	33	16	13
Contig19386_18835	20	12	15	15	13	11	23	15	24	24	35	9	28	28	29	36	19	15
Contig19386_18965	16	19	20	27	8	10	22	16	19	20	27	16	33	26	28	23	27	22
Contig19386_18983	13	20	22	23	11	16	15	16	16	22	33	19	27	22	28	22	31	20
Contig19386_19007	10	15	17	13	8	10	19	6	15	17	16	9	17	18	18	16	16	13
Contig19386_19251	17	17	18	27	16	12	15	18	24	50	46	12	35	37	46	46	31	19
Contig19386_19258	21	19	22	30	18	17	19	21	32	50	47	19	42	45	51	47	35	22
Contig19386_19270	27	13	29	28	18	16	18	20	31	55	46	21	47	45	53	55	41	30
Contig19386_19322	23	15	22	27	12	12	21	20	18	23	40	13	27	46	41	30	25	17
Contig19386_19332	22	14	22	28	14	16	21	27	20	18	41	14	29	41	36	36	33	21
Contig19386_19375	11	17	24	21	16	9	22	16	24	57	65	16	31	42	22	40	21	27
Contig19386_19411	29	21	35	34	15	15	28	24	28	56	66	22	48	49	54	56	44	32
Contig19386_20051	20	14	22	27	13	15	17	23	22	44	43	15	33	36	34	46	28	24
Contig19386_20064	22	15	20	26	14	18	22	19	23	29	41	10	30	39	40	48	33	28
Contig19386_20070	24	18	21	23	14	18	22	20	24	31	37	11	31	41	42	48	37	24
Contig19386_20080	19	18	19	24	13	16	22	21	24	31	40	9	32	40	50	44	34	26
Contig19386_20112	23	17	25	24	15	13	19	31	25	51	46	19	30	47	49	45	41	27
Contig19386_20126	23	22	25	32	18	19	21	29	25	52	52	25	39	54	46	46	39	23
Contig19386_20129	26	17	26	27	10	17	17	24	20	46	47	20	36	51	45	41	39	20
Contig19386_20159	14	16	22	31	15	13	22	24	17	51	45	9	38	36	42	46	45	32
Contig19386_20162	21	16	26	36	27	12	23	27	21	53	53	12	38	43	49	51	50	28
Contig19386_20223	25	22	26	27	18	23	30	32	33	38	50	24	50	44	49	49	40	31
Contig19386_20237	27	17	25	29	20	22	25	30	23	47	47	20	45	46	50	40	38	25
Contig19386_20314	20	15	19	24	9	13	19	29	27	31	45	18	40	38	47	41	34	21
Contig19386_20339	18	13	24	19	12	16	16	21	22	25	32	17	25	26	33	26	20	18
Contig19386_20342	20	11	21	19	9	15	19	20	26	22	33	15	25	28	32	28	22	23
Contig19386_20374	19	15	19	19	18	20	24	17	15	26	42	25	35	24	42	36	29	29
Contig19386_20394	18	13	17	22	12	17	20	16	19	33	26	13	26	34	27	31	27	20
Contig19386_20416	21	14	20	22	18	11	22	16	25	27	43	14	34	37	35	35	36	21
Contig193876_468	11	8	10	11	9	2	15	14	12	11	13	12	18	18	12	15	14	12
Contig1939_8702	27	13	27	19	11	17	22	21	26	22	6	27	24	16	13	16	12	20
Contig193951_195	14	10	14	10	9	6	18	15	13	18	30	8	8	17	28	35	21	14
Contig193951_203	18	12	17	10	10	7	15	14	10	19	24	8	7	13	28	31	21	13
Contig194_49354	19	17	12	16	9	15	10	21	19	21	22	15	21	27	26	27	21	17
Contig194_52951	3	4	4	5	0	4	7	2	2	5	2	0	8	7	10	4	2	3
Contig194_53044	23	16	27	14	10	15	16	23	24	17	13	17	19	26	26	24	19	17
Contig194_53634	12	24	20	23	10	18	26	20	21	32	18	13	21	26	13	31	17	25
Contig194129_2922	0	1	0	0	0	2	0	0	1	0	1	2	3	3	2	3	0	0
Contig194129_2929	7	19	14	7	8	8	14	18	11	24	34	12	18	21	25	29	23	16
Contig194129_2931	9	10	16	14	12	9	23	14	22	9	26	13	17	25	22	25	17	10
Contig194129_2940	25	41	32	46	31	28	54	46	41	43	52	42	47	60	55	57	42	41
Contig194129_2951	22	37	32	47	26	26	45	37	33	30	46	28	38	53	48	48	33	30
Contig194129_3000	4	21	12	14	8	7	14	10	2	16	8	9	17	19	16	22	6	16
Contig19435_4320	25	18	16	25	20	13	32	20	27	34	50	19	27	54	53	45	27	23
Contig19438_8111	21	26	25	19	24	13	24	21	24	17	17	30	31	24	26	27	20	27
Contig194396_5535	17	10	14	13	6	14	15	16	17	13	9	14	12	23	14	24	10	13
Contig19474_8402	26	16	21	21	15	15	22	24	25	44	44	14	28	33	47	39	33	22
Contig19476_477	17	14	17	18	14	13	23	19	21	35	17	21	39	25	37	35	29	19
Contig19479_7139	25	13	21	23	18	15	22	16	16	32	37	13	29	33	35	44	19	15
Contig19480_12287	17	19	19	19	13	20	11	21	12	21	18	22	20	19	20	24	19	27
Contig19480_12294	15	19	21	24	10	22	15	22	6	20	19	23	19	19	31	24	18	28
Contig19486_12929	20	18	11	21	18	14	28	20	23	30	22	17	31	32	25	23	33	26
Contig19486_12950	26	24	15	20	17	13	32	24	25	39	24	20	38	31	26	41	40	34
Contig19486_12980	9	12	16	2	3	7	10	11	15	22	30	15	31	33	22	25	28	29
Contig19486_13190	17	10	21	17	11	3	20	13	21	23	36	14	34	29	23	32	25	18
Contig19486_15065	36	17	16	21	18	11	33	23	19	29	52	19	35	43	39	42	34	20
Contig19486_15093	26	21	23	23	17	11	28	19	12	28	41	26	36	27	46	49	20	16
Contig19486_15098	23	22	25	25	19	12	32	23	15	28	42	26	36	36	48	47	25	16
Contig19486_15123	18	11	23	28	17	10	23	17	20	25	38	17	31	32	43	48	31	21
Contig19486_15128	9	1	10	16	6	13	6	9	12	1	0	9	12	20	17	43	20	14
Contig19486_15174	18	15	23	25	14	9	20	18	17	32	35	13	37	38	35	38	24	23
Contig19496_10749	15	11	12	13	12	10	9	15	16	16	20	14	19	15	25	22	18	12
Contig19496_10756	24	12	17	17	15	13	21	27	22	27	34	18	24	25	35	26	24	16
Contig19496_10767	21	10	21	14	10	14	15	22	14	33	32	13	23	21	34	31	25	16
Contig19496_10772	22	20	25	20	13	22	20	25	19	34	36	16	30	34	39	35	31	26
Contig19496_10780	22	25	29	31	14	18	27	27	23	39	43	18	37	37	38	41	39	29
Contig19496_10782	20	21	32	32	15	22	27	22	22	38	47	18	34	35	44	50	38	26
Contig19496_10900	27	26	25	28	19	30	30	35	23	42	36	30	40	36	49	44	38	28
Contig19496_10919	28	24	22	26	18	20	28	24	20	56	34	32	32	32	31	51	31	22
Contig19496_10921	21	19	20	27	17	20	25	20	15	49	31	31	30	32	30	44	31	19
Contig19496_11017	20	18	19	18	16	18	19	22	19	19	26	17	25	20	21	27	20	18
Contig19496_11026	29	26	22	30	21	25	26	31	26	29	39	27	29	32	34	36	34	26
Contig19496_11036	19	17	15	20	15	18	22	18	21	20	28	18	25	24	21	22	25	19
Contig19496_12400	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
Contig19496_12408	17	8	8	19	12	13	14	21	9	26	9	9	19	22	47	27	21	13
Contig19496_12541	22	12	17	18	21	12	18	28	25	38	29	13	27	36	37	30	26	18
Contig19496_12611	19	15	20	29	14	25	22	34	17	39	30	18	35	34	58	43	39	18
Contig19496_14361	31	12	8	30	11	28	17	33	12	32	30	12	25	27	49	33	29	18
Contig19496_14371	35	16	9	30	16	31	19	40	12	40	37	13	28	33	57	38	33	19
Contig195011_659	9	14	9	13	10	12	10	10	18	24	8	21	14	10	13	3	10	11
Contig19512_11256	15	20	12	12	15	15	23	20	16	46	30	20	30	34	44	31	29	18
Contig19512_11260	9	20	14	17	15	13	22	15	8	40	28	11	27	24	41	19	28	15
Contig19512_11429	14	24	9	20	16	13	29	16	13	49	31	13	29	36	44	40	32	34
Contig19512_11479	16	18	20	26	17	11	21	27	26	42	31	17	36	30	46	47	32	22
Contig19512_11812	13	13	21	12	7	10	23	18	16	19	24	13	16	32	35	34	30	12
Contig19512_12674	21	18	15	30	19	18	20	21	29	19	15	21	35	42	13	43	19	21
Contig19512_14133	23	23	20	20	19	12	28	23	27	37	17	18	34	38	24	32	35	34
Contig19512_14180	27	10	13	23	11	11	20	14	19	23	25	11	17	24	33	24	28	17
Contig19512_14259	23	14	21	18	13	14	20	21	19	38	22	11	29	20	31	25	34	23
Contig19512_14429	11	16	21	26	4	7	19	19	24	40	22	19	17	24	45	24	26	0
Contig19512_14452	25	10	34	14	5	7	0	21	30	26	34	23	24	21	51	48	0	23
Contig19512_14475	28	17	23	23	15	12	18	16	19	45	34	19	37	32	42	39	34	23
Contig19512_14488	30	23	31	30	26	22	33	30	21	55	46	24	45	42	53	48	45	31
Contig19512_15401	23	14	13	12	11	8	13	19	21	18	44	11	22	14	48	37	14	14
Contig19512_15405	20	17	13	15	12	14	17	20	19	20	49	11	16	17	46	43	18	17
Contig19512_15490	19	14	20	32	20	9	28	27	25	40	54	28	34	39	47	41	28	22
Contig19512_15506	29	21	26	36	19	13	23	23	30	35	47	17	29	39	51	49	33	27
Contig19512_15558	16	25	19	27	17	18	22	18	24	42	41	16	36	39	36	45	33	27
Contig19512_15571	14	17	14	21	13	7	15	11	22	28	28	11	20	27	28	32	24	16
Contig195218_672	9	8	14	13	12	12	12	11	9	13	10	11	13	24	12	15	11	15
Contig195218_905	11	9	16	16	17	10	19	13	18	16	13	10	15	18	21	20	16	13
Contig195519_9784	17	7	19	15	8	12	18	10	13	18	23	8	18	19	15	21	21	14
Contig195594_1023	27	11	17	20	10	11	21	22	16	31	46	15	31	49	41	39	31	14
Contig195594_1027	24	10	21	22	9	6	22	22	15	31	46	11	30	41	39	35	22	13
Contig195594_1034	22	11	21	22	10	13	21	24	15	38	39	10	30	40	38	39	26	16
Contig195594_1069	24	16	31	31	18	12	20	20	34	25	49	11	44	49	39	53	30	22
Contig195594_1073	27	15	38	35	23	14	22	26	35	30	57	11	44	50	44	44	47	23
Contig195594_1078	29	21	34	30	21	17	24	24	33	31	44	14	41	50	43	48	34	27
Contig195594_1094	22	16	20	21	11	16	17	23	27	28	40	14	38	35	39	37	27	18
Contig195594_1207	14	18	17	19	9	13	14	17	23	25	29	11	25	33	25	29	28	17
Contig19582_25789	16	16	14	15	11	8	15	10	12	27	39	12	23	27	31	33	19	17
Contig19582_25797	17	15	13	17	8	10	18	19	16	34	42	16	26	29	35	31	26	21
Contig19582_25812	16	13	12	20	9	12	19	16	22	34	43	14	27	36	38	34	18	23
Contig19582_25932	16	15	13	18	13	7	16	22	28	32	40	21	32	24	29	36	24	16
Contig19583_1890	18	16	15	19	2	18	20	15	25	23	11	15	25	29	26	22	17	22
Contig19583_2045	16	14	20	17	16	12	17	22	29	23	14	13	33	33	30	23	26	27
Contig19583_2072	17	15	15	15	17	12	23	18	19	23	11	17	28	26	32	21	17	21
Contig19583_15995	18	15	18	12	15	13	25	18	13	9	3	20	20	16	17	17	22	17
Contig19583_22978	22	14	16	22	15	15	24	11	26	35	5	18	21	22	21	20	15	20
Contig19583_23080	0	0	8	8	6	10	7	12	27	16	14	0	0	1	1	0	0	0
Contig19583_23085	20	23	21	17	9	13	12	20	23	25	13	10	21	27	20	9	19	23
Contig19586_734	17	16	25	16	14	11	26	14	21	18	28	15	26	37	31	34	29	15
Contig19586_744	23	18	24	21	17	18	31	22	18	23	34	17	30	43	45	38	34	25
Contig19586_750	26	17	30	21	22	17	33	29	25	33	36	22	39	42	49	53	33	31
Contig19586_762	22	15	22	17	23	8	26	25	22	35	32	18	34	32	44	44	35	26
Contig19586_797	20	18	18	26	12	16	22	15	18	32	37	12	27	36	37	37	23	18
Contig19586_852	16	18	12	20	9	19	24	24	20	35	29	10	24	36	36	24	26	17
Contig19586_855	17	16	12	16	9	21	14	21	23	36	29	8	21	34	37	22	25	17
Contig19586_937	22	16	18	10	7	13	12	25	31	24	27	11	26	27	13	26	26	24
Contig19586_951	41	26	28	20	14	24	18	42	53	36	48	19	39	33	24	33	35	25
Contig19586_1789	14	20	12	12	6	13	19	13	22	11	2	12	11	14	13	6	13	16
Contig19586_1793	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
Contig19590_1515	23	21	29	23	20	18	21	20	23	22	16	22	28	20	20	13	22	30
Contig19590_1518	22	19	30	23	19	18	20	20	26	18	13	16	28	18	20	13	24	32
Contig19590_1524	24	17	31	28	20	15	22	22	30	20	17	19	19	19	22	16	25	27
Contig19590_1537	14	18	23	20	16	13	23	21	25	20	17	15	21	15	20	19	24	20
Contig19590_1558	13	18	17	17	15	9	22	21	31	16	13	19	21	18	20	17	18	23
Contig19590_1853	17	13	21	23	16	17	23	28	19	22	32	20	24	32	30	33	22	19
Contig19590_1869	37	38	35	31	34	22	40	44	52	48	64	40	55	59	61	68	39	53
Contig19590_1884	29	23	22	24	23	11	22	25	38	26	39	19	40	38	41	42	23	30
Contig19593_30657	15	20	23	17	15	10	15	19	21	26	35	20	36	45	45	38	26	24
Contig19593_30692	29	9	31	26	12	16	27	22	26	34	27	20	30	40	30	38	26	25
Contig19593_30702	20	16	19	17	13	12	23	14	21	23	21	13	20	32	25	26	22	21
Contig196009_3051	21	18	16	15	14	16	23	14	17	17	17	17	25	28	35	29	21	19
Contig196009_3062	15	17	17	18	10	15	27	10	22	16	19	19	27	32	38	29	31	22
Contig196009_3069	20	12	16	16	13	16	25	15	28	20	20	23	32	37	35	34	38	23
Contig196047_2281	19	21	13	23	20	12	20	14	15	24	6	15	29	24	18	20	19	32
Contig196050_8729	15	10	13	12	11	12	17	13	20	10	9	11	19	21	15	20	11	15
Contig1962_612	25	14	19	23	16	11	40	23	26	33	41	16	33	48	45	47	36	20
Contig1962_651	18	16	16	27	13	12	21	23	23	27	37	21	30	41	44	41	27	20
Contig1962_654	13	15	17	20	13	12	22	23	27	26	33	17	24	39	42	41	22	16
Contig1962_669	10	11	22	16	12	5	16	19	14	20	33	11	25	41	34	32	23	13
Contig1962_675	14	10	23	18	14	8	17	19	14	29	26	12	26	37	34	36	27	19
Contig1962_810	15	16	18	20	14	7	15	22	8	22	24	9	14	24	21	22	23	15
Contig1962_1346	16	18	22	22	15	14	15	22	15	24	14	15	15	19	30	26	18	18
Contig1962_1366	13	16	16	17	15	9	18	12	11	19	10	15	10	14	16	23	21	19
Contig1962_2527	20	17	15	19	15	18	18	18	18	37	33	18	39	41	35	35	29	27
Contig1962_2560	13	16	9	9	4	11	7	20	22	12	28	10	32	36	35	15	22	21
Contig19628_164	17	13	17	15	8	3	13	20	22	24	28	10	28	27	29	38	20	13
Contig19628_215	23	18	22	14	18	7	6	24	23	20	36	8	30	25	33	34	22	14
Contig19628_222	17	14	14	11	12	3	5	18	21	12	31	5	26	20	28	26	13	14
Contig19628_291	12	14	14	20	15	2	6	19	13	25	31	3	18	15	23	20	12	9
Contig19628_302	18	19	19	28	14	2	8	18	17	27	28	3	18	26	32	28	15	11
Contig19628_305	17	13	17	26	13	2	8	18	14	29	29	3	19	27	31	29	15	8
Contig19628_401	28	13	30	27	21	11	21	37	28	50	56	13	43	45	49	46	41	23
Contig19628_419	35	18	42	33	26	15	32	38	36	61	63	22	52	65	64	55	62	33
Contig19628_440	34	19	33	29	23	11	26	32	32	49	50	21	42	45	49	50	43	33
Contig19628_461	21	21	28	26	13	19	27	27	25	45	50	13	42	41	45	47	35	27
Contig19628_468	16	17	25	26	13	13	26	27	21	36	52	17	38	36	45	47	34	24
Contig19628_479	23	26	31	37	21	14	22	28	24	37	51	22	37	36	47	44	38	24
Contig19628_487	21	24	23	30	17	12	20	24	23	31	46	18	29	35	39	39	33	18
Contig19628_506	15	19	15	24	12	9	16	18	19	29	44	20	27	29	32	34	26	17
Contig19628_509	14	18	15	21	13	8	18	17	18	29	45	19	31	27	30	29	26	16
Contig19628_521	18	15	16	22	15	9	15	19	15	26	50	18	30	32	41	34	32	16
Contig19628_561	12	15	17	22	14	10	11	18	18	29	39	10	28	37	32	29	31	18
Contig19628_575	18	8	17	17	13	8	17	13	13	25	33	8	35	35	39	38	31	14
Contig19628_579	23	13	21	15	12	11	15	19	18	29	36	11	32	35	36	39	33	15
Contig19628_599	17	26	28	21	14	13	25	20	27	41	46	13	36	40	40	45	37	23
Contig19628_617	14	19	20	20	8	11	16	19	19	39	47	13	35	39	37	39	27	29
Contig19628_629	11	10	12	12	9	6	12	17	18	30	32	12	32	24	36	29	22	17
Contig19628_657	22	11	13	18	10	8	15	20	16	34	50	9	30	30	44	40	27	17
Contig19628_665	24	11	16	20	11	8	12	19	15	35	47	10	34	32	37	41	27	20
Contig19628_681	30	16	28	23	19	12	20	21	25	45	55	18	35	44	44	47	39	22
Contig19628_701	25	25	23	31	20	14	26	26	22	50	54	22	38	51	44	51	38	28
Contig19628_716	26	25	25	28	17	13	22	27	14	38	47	17	38	42	49	46	36	28
Contig19628_734	36	25	32	31	23	17	29	28	26	33	45	22	51	44	52	44	48	29
Contig19628_741	27	20	26	25	21	19	27	27	22	37	44	25	47	36	48	39	36	26
Contig19628_751	29	20	25	18	22	12	26	27	19	36	37	16	40	34	45	36	35	25
Contig19628_773	25	17	27	27	20	7	19	25	24	37	42	13	37	39	41	40	31	25
Contig19628_791	24	26	21	26	22	13	21	26	35	50	44	18	45	40	48	48	29	25
Contig19628_821	31	21	25	40	31	16	36	27	26	37	48	26	46	38	46	49	45	27
Contig19628_842	25	18	20	25	22	17	20	18	19	38	40	19	36	28	35	38	37	26
Contig19628_859	20	13	23	17	16	8	19	18	20	34	34	16	31	30	31	24	25	23
Contig19628_863	24	19	25	20	15	6	18	20	20	40	38	17	36	31	31	28	28	23
Contig19628_7729	20	12	16	22	21	21	18	25	17	25	25	12	16	21	26	22	24	18
Contig19628_7802	18	18	14	25	20	19	20	22	18	32	22	16	23	35	32	31	31	22
Contig19628_11905	12	11	12	12	13	15	12	9	16	18	10	10	16	14	18	23	20	16
Contig19628_11913	15	10	13	14	14	17	13	9	18	20	10	13	17	18	21	22	25	17
Contig19628_11918	11	10	11	11	12	17	11	7	18	20	9	10	16	22	19	24	20	13
Contig19628_11920	14	12	14	13	13	17	15	10	18	21	13	12	16	22	22	26	24	16
Contig19628_11929	14	12	17	14	11	11	16	8	17	14	14	16	18	27	21	20	20	17
Contig19628_11940	15	10	16	12	8	12	15	12	11	7	19	13	16	27	15	19	19	19
Contig19628_12004	11	11	17	13	8	8	14	16	21	22	17	14	16	18	26	19	15	9
Contig19636_9426	23	19	27	27	21	23	22	18	22	26	23	22	22	21	22	25	28	25
Contig1964_6707	17	14	15	16	11	6	15	13	14	14	15	14	23	21	12	21	18	14
Contig1964_6713	15	13	16	19	13	6	18	16	16	16	13	18	23	28	16	26	21	14
Contig1964_6716	18	11	14	17	13	8	17	17	16	17	10	18	27	25	15	25	18	16
Contig1964_6739	17	23	19	26	13	20	24	19	22	20	10	26	35	31	19	21	19	28
Contig196420_12067	18	14	23	16	13	12	18	15	22	14	22	15	23	24	24	27	15	16
Contig196488_5570	16	22	21	21	11	16	23	16	22	23	10	13	24	25	23	27	14	18
Contig19657_84126	17	19	26	24	12	15	23	26	20	42	9	7	36	34	37	43	34	22
Contig19657_84765	12	14	20	17	8	7	19	15	17	21	24	7	19	23	25	28	19	21
Contig19657_84771	9	13	18	15	7	6	14	12	15	28	27	8	22	24	25	23	16	20
Contig1966_673	18	13	28	23	13	15	25	23	21	53	51	13	33	32	17	29	40	27
Contig1966_693	22	13	22	26	21	20	26	29	23	48	55	19	44	31	37	35	45	23
Contig1966_700	17	16	14	20	14	17	22	24	15	34	44	13	40	24	30	23	26	15
Contig1966_720	19	11	14	15	16	9	22	23	16	32	35	12	37	29	32	28	21	20
Contig1966_724	20	8	13	19	16	13	22	23	15	32	33	12	33	30	31	29	19	21
Contig1966_730	22	12	14	19	12	10	22	22	15	36	25	12	35	26	30	23	23	19
Contig1966_741	25	12	13	23	14	16	27	25	13	47	21	15	40	37	39	27	29	22
Contig1966_747	24	14	18	20	15	16	27	27	15	51	31	20	43	38	43	33	41	24
Contig1966_780	28	16	18	24	13	16	29	27	22	47	44	20	30	40	38	34	34	26
Contig1966_788	19	14	5	10	12	16	20	27	13	37	29	21	11	23	24	21	29	17
Contig1966_1166	9	12	6	17	10	12	5	13	12	7	25	8	18	12	2	18	19	18
