gene,sig
Contig16154.260,0
Contig16154.263,0
Contig16154.281,0
Contig16154.288,0
Contig16154.290,0
Contig16168.23592,0
Contig16168.23601,0
Contig16168.23764,0
Contig16168.23778,0
Contig16168.23909,0
Contig16168.23917,0
Contig16187.67624,0
Contig16187.67662,0
Contig16187.67745,0
Contig16187.67772,0
Contig16259.2361,0
Contig16259.2366,0
Contig16259.6181,0
Contig16259.6193,0
Contig16259.6197,0
Contig16259.6201,0
Contig16260.11836,0
Contig16260.11879,0
Contig16260.11889,0
Contig16260.11895,0
Contig16260.11915,0
Contig16260.13067,0
Contig16260.16457,0
Contig16260.16468,0
Contig16260.16499,0
Contig16260.16517,0
Contig16260.17692,0
Contig16260.17699,0
Contig16260.17706,0
Contig16260.1821,0
Contig16260.1836,0
Contig16260.1870,0
Contig16260.1876,0
Contig16260.1912,0
Contig16264.10279,0
Contig16264.10317,0
Contig16264.10362,0
Contig16264.10370,0
Contig16264.10389,0
Contig16264.10411,0
Contig16264.10421,0
Contig16264.10433,0
Contig16264.10450,0
Contig16264.8489,0
Contig16264.8533,0
Contig16264.8554,0
Contig16264.8572,0
Contig16264.8601,0
Contig16264.8607,0
Contig16264.8614,0
Contig16264.8619,0
Contig16264.8627,0
Contig16264.8629,0
Contig16264.8648,0
Contig16264.8689,0
Contig16264.8714,0
Contig16276.6085,0
Contig16279.1889,0
Contig1629.10007,0
Contig1629.10014,0
Contig1629.10032,0
Contig1629.12884,0
Contig1629.19635,0
Contig1629.19650,0
Contig1629.7075,0
Contig1629.7080,0
Contig1629.9397,0
Contig1629.9404,0
Contig1629.9425,0
Contig1629.9468,0
Contig1629.9490,0
Contig1629.9522,0
Contig1629.9581,0
Contig1629.9587,0
Contig1629.9615,0
Contig1629.9623,0
Contig1629.9638,0
Contig1629.9652,0
Contig1629.9661,0
Contig1629.9673,0
Contig1629.9677,0
Contig1629.9688,0
Contig1629.9693,0
Contig1629.9706,0
Contig1629.9714,0
Contig1629.9768,0
Contig1629.9784,0
Contig1629.9790,0
Contig1629.9795,0
Contig1629.9801,0
Contig1629.9819,0
Contig1629.9834,0
Contig1629.9982,0
Contig1629.9988,0
Contig16315.11206,0
Contig16315.11322,0
Contig16315.11718,0
Contig16315.12603,0
Contig16315.12612,0
Contig16315.12644,0
Contig16315.19631,0
Contig16315.19641,0
Contig16315.19648,0
Contig16315.19744,0
Contig16315.19748,0
Contig16315.19750,0
Contig16315.28243,0
Contig16315.28260,0
Contig16315.28308,0
Contig16315.28338,0
Contig16315.28349,0
Contig16315.28356,0
Contig16315.28368,0
Contig16315.28379,0
Contig16315.28385,0
Contig16315.28397,0
Contig16315.28468,0
Contig16315.28499,0
Contig16315.28503,0
Contig16315.28514,0
Contig16315.28523,0
Contig16315.28625,0
Contig16315.28674,0
Contig16315.28699,0
Contig16315.28718,0
Contig16315.28762,0
Contig16315.30754,0
Contig16315.30785,0
Contig16315.30797,0
Contig16315.30811,0
Contig16315.30834,0
Contig16315.30870,0
Contig16315.30887,0
Contig16315.30933,0
Contig16315.30967,0
Contig16315.31017,0
Contig16315.31040,0
Contig16315.31118,0
Contig16315.31133,0
Contig16315.31157,0
Contig16315.31195,0
Contig16315.31204,0
Contig16315.31232,0
Contig16315.31284,0
Contig16315.31335,0
Contig16315.31339,0
Contig16315.31824,0
Contig16315.31906,0
Contig16315.31943,0
Contig16315.31951,0
Contig16315.31970,0
Contig16315.31977,0
Contig16315.31980,0
Contig16315.32086,0
Contig16315.32133,0
Contig16315.32149,0
Contig16315.32153,0
Contig163184.4518,0
Contig163184.4526,0
Contig163184.4853,0
Contig163184.4855,0
Contig163184.4863,0
Contig16.33002,0
Contig16.33030,0
Contig16.33038,0
Contig16.33135,0
Contig16373.13994,0
Contig16373.41459,0
Contig16373.41480,0
Contig16388.1461,0
Contig16388.1553,0
Contig16388.1560,0
Contig16388.1572,0
Contig16388.1578,0
Contig16388.1618,0
Contig16388.1624,0
Contig16388.1650,0
Contig164191.2447,0
Contig164191.2477,0
Contig164191.2506,0
Contig164191.2513,0
Contig164191.2530,0
Contig164191.2581,0
Contig164191.2596,0
Contig164191.2600,0
Contig164191.2607,0
Contig164191.2618,0
Contig164.19340,0
Contig164.19347,0
Contig164.19828,0
Contig164.19945,0
Contig164.20545,0
Contig164.20617,0
Contig164.20619,0
Contig164.20627,0
Contig164.20632,0
Contig164.20651,0
Contig164.20685,0
Contig1652.37633,0
Contig1652.37987,0
Contig16528.17605,0
Contig16528.18149,0
Contig16528.18153,0
Contig16528.18156,0
Contig16548.22867,0
Contig16548.22895,0
Contig16548.36358,0
Contig16548.36376,0
Contig16.55308,0
Contig1655.3555,0
Contig1655.3562,0
Contig1655.3571,0
Contig16.59930,0
Contig16.59935,0
Contig16.59943,0
Contig16.59951,0
Contig16.59955,0
Contig16.60016,0
Contig16.60020,0
Contig16603.3648,0
Contig16603.3650,0
Contig166.24682,0
Contig166.24806,0
Contig166.24866,0
Contig166.24876,0
Contig166.24891,0
Contig166.25471,0
Contig166.25486,0
Contig166.25492,0
Contig166.25510,0
Contig166.25516,0
Contig166.25525,0
Contig166.25563,0
Contig166.25578,0
Contig166.25589,0
Contig166.25610,0
Contig16628.22485,0
Contig16628.22500,0
Contig16628.22502,0
Contig16628.22506,0
Contig16628.22924,0
Contig16628.22938,0
Contig16628.22954,0
Contig16628.22963,0
Contig16628.23010,0
Contig16628.23013,0
Contig16628.23031,0
Contig16.63906,0
Contig16.63914,0
Contig16.63924,0
Contig16.63936,0
Contig16.63945,0
Contig16668.55480,0
Contig16668.56674,0
Contig16668.56679,0
Contig16668.56698,0
Contig16668.56700,0
Contig16668.56747,0
Contig16668.56758,0
Contig16668.56767,0
Contig16668.56781,0
Contig16668.56787,0
Contig16668.56836,0
Contig16685.10449,0
Contig16685.10462,0
Contig16685.8534,0
Contig16685.8562,0
Contig16685.8572,0
Contig16685.8637,0
Contig16685.8652,0
Contig16685.8657,0
Contig16685.8691,0
Contig16685.8698,0
Contig16685.8711,0
Contig16685.8735,0
Contig16685.8738,0
Contig16685.8745,0
Contig16685.8748,0
Contig16685.8753,0
Contig16685.8758,0
Contig16685.8763,0
Contig16685.8766,0
Contig16685.8791,0
Contig16685.8795,0
Contig16685.8798,0
Contig16685.8804,0
Contig16685.8808,0
Contig16685.8816,0
Contig16685.9432,0
Contig16685.9478,0
Contig16685.9533,0
Contig16685.9544,0
Contig16685.9558,0
Contig16685.9562,0
Contig16685.9582,0
Contig16685.9585,0
Contig16685.9600,0
Contig16685.9613,0
Contig16685.9618,0
Contig16685.9667,0
Contig16685.9725,0
Contig16.68896,0
Contig16.69205,0
Contig16692.6607,0
Contig167009.6187,0
Contig167009.6202,0
Contig167009.6207,0
Contig167009.6213,0
Contig167009.6220,0
Contig167009.6243,0
Contig167009.6262,0
Contig167009.6277,0
Contig167009.6291,0
Contig167009.6313,0
Contig1670.19943,0
Contig1670.19949,0
Contig1670.19969,0
Contig1670.19980,0
Contig1670.19989,0
Contig167545.1898,0
Contig167545.2081,0
Contig167545.2089,0
Contig16768.11888,0
Contig16776.1967,0
Contig16776.1969,0
Contig16776.1997,0
Contig16788.52169,0
Contig16788.52185,0
Contig16788.52188,0
Contig16788.52213,0
Contig16788.52282,0
Contig16788.52287,0
Contig16788.52292,0
Contig16788.52310,0
Contig16788.52316,0
Contig16788.58233,0
Contig16788.58245,0
Contig16788.58271,0
Contig16788.58301,0
Contig16788.58317,0
Contig16791.4537,0
Contig16791.4755,0
Contig16791.4762,0
Contig16791.4789,0
Contig16803.23084,0
Contig16803.36155,0
Contig16803.36185,0
Contig16803.36314,0
Contig16803.36333,0
Contig1681.17803,0
Contig1681.17809,0
Contig1681.17864,0
Contig1681.17923,0
Contig1681.17928,0
Contig1681.17934,0
Contig1681.17950,0
Contig1681.17962,0
Contig1681.18018,0
Contig1681.18040,0
Contig1681.18060,0
Contig1681.18073,0
Contig1681.18096,0
Contig1681.18156,0
Contig1681.18205,0
Contig1681.18221,0
Contig1681.18230,0
Contig1681.18309,0
Contig1681.18320,0
Contig1681.18382,0
Contig1681.18419,0
Contig1681.18450,0
Contig1681.18453,0
Contig1681.18469,0
Contig1681.18571,0
Contig1681.18643,0
Contig1681.18651,0
Contig1681.19183,0
Contig1681.19357,0
Contig1681.19379,0
Contig1681.19403,0
Contig1681.19415,0
Contig1681.19420,0
Contig1681.19426,0
Contig1681.19448,0
Contig1681.19642,0
Contig1681.19669,0
Contig1681.19717,0
Contig1681.20166,0
Contig1681.20266,0
Contig1681.20297,0
Contig1681.20299,0
Contig1681.20327,0
Contig1681.20377,0
Contig1681.20393,0
Contig1681.20578,0
Contig1681.20636,0
Contig1681.20642,0
Contig1681.20650,0
Contig1681.20699,0
Contig1681.20713,0
Contig1681.20717,0
Contig1681.20725,0
Contig1681.20767,0
Contig1681.20783,0
Contig1681.20788,0
Contig1681.20811,0
Contig1681.20813,0
Contig1681.20852,0
Contig1681.20873,0
Contig1681.20881,0
Contig1681.20894,0
Contig1681.20902,0
Contig1681.20923,0
Contig1681.20947,0
Contig1681.21109,0
Contig1681.21215,0
Contig1681.21220,0
Contig1681.21281,0
Contig1681.21284,0
Contig1681.21294,0
Contig1681.21342,0
Contig1681.21373,0
Contig16832.10007,0
Contig16832.10009,0
Contig16832.9975,0
Contig168349.5728,0
Contig168349.5739,0
Contig168349.6061,0
Contig168349.6093,0
Contig168349.6098,0
Contig168349.6132,0
Contig168349.6164,0
Contig168349.6169,0
Contig168349.6172,0
Contig168349.6201,0
Contig168349.6214,0
Contig168349.6324,0
Contig168349.6327,0
Contig168349.6338,0
Contig168349.6374,0
Contig168349.6382,0
Contig168349.6419,0
Contig168349.6422,0
Contig168349.6449,0
Contig168349.6462,0
Contig168349.6478,0
Contig168349.6619,0
Contig168349.6625,0
Contig168349.6651,0
Contig168349.6657,0
Contig168349.6662,0
Contig168349.6707,0
Contig168349.6755,0
Contig16835.18429,0
Contig16835.18514,0
Contig16845.1005,0
Contig16845.1027,0
Contig16845.113,0
Contig16845.137,0
Contig16845.149,0
Contig16845.1957,0
Contig16845.1970,0
Contig16845.1975,0
Contig16845.1980,0
Contig16845.2002,0
Contig16845.2010,0
Contig16845.2039,0
Contig16845.2044,0
Contig16845.2055,0
Contig16845.4237,0
Contig16845.4758,0
Contig16845.4764,0
Contig16845.4776,0
Contig16845.5050,0
Contig16845.689,0
Contig16845.836,0
Contig16845.8547,0
Contig16845.8567,0
Contig16845.8600,0
Contig16845.8605,0
Contig16845.8611,0
Contig16845.867,0
Contig16845.873,0
Contig16845.879,0
Contig16845.887,0
Contig16845.897,0
Contig16845.903,0
Contig16845.937,0
Contig16845.949,0
Contig16846.1504,0
Contig16846.1526,0
Contig16846.1546,0
Contig16846.1561,0
Contig16846.1589,0
Contig16846.1731,0
Contig16846.1770,0
Contig16846.1800,0
Contig16846.1828,0
Contig16846.1840,0
Contig16846.1846,0
Contig16846.1867,0
Contig16846.1872,0
Contig16846.1913,0
Contig16846.2478,0
Contig16846.2774,0
Contig16846.4127,0
Contig16846.4134,0
Contig16846.4149,0
Contig16846.4161,0
Contig16846.4192,0
Contig16846.4299,0
Contig16846.506,0
Contig16846.529,0
Contig16846.5379,0
Contig16846.5418,0
Contig16846.5429,0
Contig16846.5432,0
Contig16846.544,0
Contig16846.5492,0
Contig16846.5497,0
Contig16846.550,0
Contig16846.5501,0
Contig16846.5510,0
Contig16846.553,0
Contig16846.555,0
Contig16846.5554,0
Contig16846.5558,0
Contig16846.5564,0
Contig16846.5594,0
Contig16846.5606,0
Contig16846.5613,0
Contig16846.5617,0
Contig16846.5621,0
Contig16846.5626,0
Contig16846.5630,0
Contig16846.5634,0
Contig16846.5642,0
Contig16846.5698,0
Contig16846.5701,0
Contig16846.572,0
Contig16846.5722,0
Contig16846.5750,0
Contig16846.5766,0
Contig16846.5789,0
Contig16846.5897,0
Contig16846.592,0
Contig16846.5931,0
Contig16846.596,0
Contig16846.614,0
Contig16846.6160,0
Contig16846.6162,0
Contig16846.6180,0
Contig16846.6186,0
Contig16846.6209,0
Contig16846.6215,0
Contig16846.6218,0
Contig16846.6225,0
Contig16846.6262,0
Contig16846.6274,0
Contig16846.6318,0
Contig16846.6345,0
Contig16846.6361,0
Contig16846.6365,0
Contig16846.6373,0
Contig16846.6414,0
Contig16846.6441,0
Contig16846.6478,0
Contig16846.6490,0
Contig16846.6525,0
Contig16846.6534,0
Contig16846.6573,0
Contig16846.658,0
Contig16846.6584,0
Contig16846.6601,0
Contig16846.6606,0
Contig16846.6618,0
Contig16846.6630,0
Contig16846.6636,0
Contig16846.6639,0
Contig16846.6648,0
Contig16846.6724,0
Contig16846.6756,0
Contig16846.6766,0
Contig16846.6774,0
Contig16846.6831,0
Contig16846.6837,0
Contig16846.6841,0
Contig16846.6846,0
Contig16846.6861,0
Contig16846.6909,0
Contig16846.6990,0
Contig16846.7023,0
Contig16846.7029,0
Contig16846.7039,0
Contig16846.7047,0
Contig16846.7059,0
Contig16846.7080,0
Contig16846.7101,0
Contig16846.7169,0
Contig16846.7209,0
Contig16846.7242,0
Contig16846.7253,0
Contig16846.7326,0
Contig16846.7329,0
Contig16846.7413,0
Contig16846.7881,0
Contig16846.7900,0
Contig16846.7910,0
Contig16846.7956,0
Contig16846.7972,0
Contig16846.8113,0
Contig16846.8225,0
Contig16846.8269,0
Contig16846.8298,0
Contig16846.8310,0
Contig16846.8316,0
Contig16846.8344,0
Contig16849.11544,0
Contig16849.11557,0
Contig16849.11561,0
Contig16849.11682,0
Contig16849.11698,0
Contig16849.11703,0
Contig16849.11708,0
Contig16849.11721,0
Contig16849.11786,0
Contig16849.11790,0
Contig16849.11809,0
Contig16849.11836,0
Contig16849.11848,0
Contig16849.11879,0
Contig16849.11885,0
Contig16849.11891,0
Contig16849.11910,0
Contig16849.11924,0
Contig16849.11955,0
Contig16849.11968,0
Contig16849.11984,0
Contig16849.12062,0
Contig16849.12076,0
Contig16849.12094,0
Contig16849.12104,0
Contig16849.12115,0
Contig16849.12125,0
Contig16849.12139,0
Contig16849.12141,0
Contig16849.12165,0
Contig16849.12194,0
Contig16849.12226,0
Contig16849.12230,0
Contig16849.12235,0
Contig16849.12245,0
Contig16849.12273,0
Contig16849.12278,0
Contig16849.12282,0
Contig16849.12299,0
Contig16849.12302,0
Contig16849.5640,0
Contig16849.5650,0
Contig16849.5664,0
Contig16849.5671,0
Contig16849.5775,0
Contig16849.5783,0
Contig16849.5788,0
Contig16849.5795,0
Contig16849.5823,0
Contig16849.5839,0
Contig16849.5846,0
Contig16849.5861,0
Contig16849.5871,0
Contig16849.5910,0
Contig16849.5955,0
Contig16849.6002,0
Contig16849.6066,0
Contig16849.6126,0
Contig16849.6129,0
Contig16849.6138,0
Contig16849.6246,0
Contig16849.6297,0
Contig16849.6356,0
Contig16849.6368,0
Contig16849.6548,0
Contig16849.6744,0
Contig16849.6779,0
Contig16849.6782,0
Contig16849.6816,0
Contig16849.6889,0
Contig16849.6966,0
Contig16849.6972,0
Contig16849.7014,0
Contig16849.7029,0
Contig16849.7034,0
Contig16849.7047,0
Contig16849.7050,0
Contig16849.7063,0
Contig16849.7078,0
Contig16849.7085,0
Contig16849.7117,0
Contig16849.7121,0
Contig16849.7163,0
Contig16849.7184,0
Contig16849.7187,0
Contig16849.7242,0
Contig16849.7251,0
Contig16849.7266,0
Contig16849.7272,0
Contig16849.7322,0
Contig16849.7325,0
Contig16849.7332,0
Contig16849.7336,0
Contig16849.7343,0
Contig16849.7365,0
Contig16849.7477,0
Contig16849.7541,0
Contig16849.7548,0
Contig16849.7576,0
Contig16850.110,0
Contig16850.115,0
Contig16850.117,0
Contig16850.1178,0
Contig16850.1185,0
Contig16850.1296,0
Contig16850.1310,0
Contig16850.1314,0
Contig16850.1321,0
Contig16850.1332,0
Contig16850.1352,0
Contig16850.1374,0
Contig16850.1407,0
Contig16850.1450,0
Contig16850.1455,0
Contig16850.1464,0
Contig16850.1470,0
Contig16850.1503,0
Contig16850.1527,0
Contig16850.1543,0
Contig16850.1548,0
Contig16850.155,0
Contig16850.160,0
Contig16850.1611,0
Contig16850.1661,0
Contig16850.1667,0
Contig16850.1671,0
Contig16850.1676,0
Contig16850.1698,0
Contig16850.1706,0
Contig16850.1712,0
Contig16850.1728,0
Contig16850.1738,0
Contig16850.1752,0
Contig16850.1761,0
Contig16850.1784,0
Contig16850.1791,0
Contig16850.1799,0
Contig16850.1818,0
Contig16850.227,0
Contig16850.70,0
Contig16850.723,0
Contig16850.744,0
Contig16850.86,0
Contig16850.867,0
Contig16850.875,0
Contig16889.41135,0
Contig16901.6727,0
Contig1690.2159,0
Contig1690.2244,0
Contig1690.2266,0
Contig1690.2274,0
Contig1690.2286,0
Contig1690.2291,0
Contig1690.2333,0
Contig1690.2337,0
Contig1690.2348,0
Contig1690.2372,0
Contig1690.2378,0
Contig1690.2385,0
Contig1690.2405,0
Contig1690.2440,0
Contig1690.2447,0
Contig1690.2460,0
Contig1690.2468,0
Contig1690.2473,0
Contig1690.4278,0
Contig1690.4282,0
Contig1690.4286,0
Contig1690.4289,0
Contig1690.4302,0
Contig1690.4305,0
Contig1690.4353,0
Contig1690.4369,0
Contig1690.4411,0
Contig1690.4444,0
Contig1690.4486,0
Contig1690.4497,0
Contig1690.4501,0
Contig1690.4515,0
Contig169.13986,0
Contig169.14010,0
Contig16915.47274,0
Contig16915.47291,0
Contig16915.67481,0
Contig16915.69872,0
Contig16915.69902,0
Contig16915.69925,0
Contig16915.69931,0
Contig16915.69945,0
Contig16915.69971,0
Contig16915.69989,0
Contig16915.70004,0
Contig16915.70013,0
Contig16915.70047,0
Contig16915.70093,0
Contig169.15701,0
Contig16915.70108,0
Contig16915.70123,0
Contig16915.70140,0
Contig16915.70142,0
Contig16915.70242,0
Contig16915.70269,0
Contig16915.70408,0
Contig169.15708,0
Contig16915.70837,0
Contig16915.70840,0
Contig16915.70855,0
Contig16915.70903,0
Contig16915.70965,0
Contig16915.70968,0
Contig16915.70993,0
Contig16915.70995,0
Contig16915.70998,0
Contig16915.71065,0
Contig16915.71103,0
Contig16915.71166,0
Contig16916.16933,0
Contig16916.16965,0
Contig16916.16993,0
Contig16916.16998,0
Contig16916.17033,0
Contig16916.17044,0
Contig16916.17047,0
Contig16916.18210,0
Contig16916.18234,0
Contig16916.18265,0
Contig16916.18311,0
Contig16916.18349,0
Contig16916.18359,0
Contig16916.18365,0
Contig16916.18379,0
Contig169.16205,0
Contig16916.21341,0
Contig16916.21371,0
Contig16916.21375,0
Contig16916.21387,0
Contig16916.21394,0
Contig16916.21404,0
Contig16916.21417,0
Contig16916.21420,0
Contig16916.21440,0
Contig16916.21455,0
Contig16916.21473,0
Contig16916.21475,0
Contig16916.21487,0
Contig16916.21539,0
Contig16916.21556,0
Contig16916.21566,0
Contig16916.21580,0
Contig16916.21602,0
Contig16916.21655,0
Contig16916.21670,0
Contig16916.21812,0
Contig16916.21817,0
Contig16916.21862,0
Contig16916.21885,0
Contig16916.21892,0
Contig16916.26497,0
Contig16916.26513,0
Contig16916.26573,0
Contig16916.26661,0
Contig16916.26719,0
Contig16916.26740,0
Contig16916.26749,0
Contig16916.26758,0
Contig16916.26766,0
Contig16916.26802,0
Contig16916.26807,0
Contig16916.26851,0
Contig16916.26868,0
Contig16916.26873,0
Contig16916.26880,0
Contig16916.26932,0
Contig16916.26975,0
Contig16916.27027,0
Contig16916.27046,0
Contig16916.27049,0
Contig16916.27061,0
Contig16916.27068,0
Contig16916.27430,0
Contig16916.27576,0
Contig16916.32892,0
Contig16916.34958,0
Contig169.17733,0
Contig169.17742,0
Contig169.17821,0
Contig169200.1547,0
Contig169200.1568,0
Contig169200.1577,0
Contig169200.1589,0
Contig169200.1629,0
Contig169200.1658,0
Contig169200.1680,0
Contig169200.1685,0
Contig169200.1693,0
Contig169200.1700,0
Contig169200.1706,0
Contig169200.1714,0
Contig169200.1718,0
Contig169200.1739,0
Contig169200.1789,0
Contig169200.1797,0
Contig169200.1820,0
Contig169200.1870,0
Contig169200.1878,0
Contig169200.1978,0
Contig169200.1998,0
Contig169200.2018,0
Contig169200.2021,0
Contig169200.2039,0
Contig169200.2061,0
Contig169200.2066,0
Contig169200.2086,0
Contig169200.2105,0
Contig169200.2115,0
Contig169200.2132,0
Contig169200.2144,0
Contig169200.2319,0
Contig169200.2340,0
Contig169200.2403,0
Contig169200.2409,0
Contig169200.2436,0
Contig169200.2591,0
Contig169200.2596,0
Contig169200.2609,0
Contig169200.2618,0
Contig169200.2735,0
Contig169200.2767,0
Contig169200.2778,0
Contig169200.2819,0
Contig169200.2833,0
Contig169200.2849,0
Contig169200.2873,0
Contig169200.2905,0
Contig169200.2914,0
Contig169200.2925,0
Contig169200.2930,0
Contig169200.2934,0
Contig169200.2945,0
Contig169200.2990,0
Contig169200.3019,0
Contig169.20662,0
Contig169.20669,0
Contig169.20674,0
Contig16923.3754,0
Contig16923.4132,0
Contig16923.4973,0
Contig16926.5073,0
Contig16926.5076,0
Contig16926.5123,0
Contig16926.5130,0
Contig16926.5183,0
Contig16934.15254,0
Contig16934.15260,0
Contig16934.15269,0
Contig16934.15276,0
Contig16934.15308,0
Contig16934.15310,0
Contig16934.17129,0
Contig16934.17134,0
Contig16934.17140,0
Contig16934.17145,0
Contig16934.17173,0
Contig16934.17192,0
Contig16934.7343,0
Contig16934.7377,0
Contig16934.7474,0
Contig16934.7485,0
Contig16934.7490,0
Contig16934.7508,0
Contig16934.7521,0
Contig16934.7533,0
Contig16934.7594,0
Contig16934.7951,0
Contig16934.8005,0
Contig16934.8007,0
Contig16934.8065,0
Contig16934.8098,0
Contig16934.8105,0
Contig16934.8143,0
Contig16934.8171,0
Contig16934.8249,0
Contig16958.45222,0
Contig16958.45227,0
Contig16958.45244,0
Contig16958.45343,0
Contig16958.45346,0
Contig16958.47413,0
Contig16958.47439,0
Contig16958.47503,0
Contig16958.47506,0
Contig16958.47514,0
Contig16958.47570,0
Contig16958.47578,0
Contig16958.47590,0
Contig1696.11059,0
Contig1696.11066,0
Contig1696.11071,0
Contig1696.11075,0
Contig1696.1124,0
Contig1696.1137,0
Contig1696.1221,0
Contig1696.15289,0
Contig1696.15300,0
Contig1696.15305,0
Contig1696.15310,0
Contig1696.15375,0
Contig1696.3023,0
Contig1696.3028,0
Contig1696.3038,0
Contig1701.10023,0
Contig1701.10458,0
Contig17012.10666,0
Contig17012.10688,0
Contig17012.10700,0
Contig17012.10723,0
Contig17012.10730,0
Contig17012.10763,0
Contig17012.11457,0
Contig17012.11510,0
Contig17012.11517,0
Contig17012.11522,0
Contig17012.1197,0
Contig17012.1237,0
Contig17012.1248,0
Contig17012.1272,0
Contig17012.1282,0
Contig17012.1308,0
Contig17012.1312,0
Contig17012.1327,0
Contig17012.6659,0
Contig17012.6664,0
Contig17012.6677,0
Contig17012.6692,0
Contig17012.6732,0
