siteID	numCs1	numCs2	numCs3	numCs4	numCs5	numCs6	numCs7	numCs8	numCs9	numCs10	numCs11	numCs12	numCs13	numCs14	numCs15	numCs16	numCs17	numCs18
Contig20655_14971	10	16	13	12	NA	12	20	15	19	25	31	12	25	27	32	31	29	20
Contig20656_1172	12	10	27	12	12	NA	30	25	22	31	35	14	39	43	54	49	32	18
Contig206689_1062	9	10	11	10	9	NA	24	23	20	21	28	12	20	10	27	22	14	11
Contig2067_25202	12	NA	13	13	10	9	6	14	18	19	11	NA	25	18	21	17	20	16
Contig206777_1396	21	11	6	24	20	11	12	5	26	41	32	11	35	29	39	3	15	12
Contig206777_1439	16	14	14	17	14	10	16	28	16	28	39	12	32	34	37	34	35	21
Contig20681_2808	15	11	11	12	11	NA	12	10	16	18	17	11	20	21	28	24	18	16
Contig20707_101	12	13	9	11	12	12	12	14	19	18	28	16	19	15	23	NA	16	23
Contig20707_120	12	14	9	15	10	9	12	11	NA	14	18	12	17	18	18	NA	14	14
Contig20707_3718	13	11	12	28	10	11	28	12	16	26	34	27	37	42	44	43	31	13
Contig20707_3752	19	27	12	29	NA	7	17	20	28	38	38	16	41	48	50	35	37	30
Contig20707_4431	12	9	12	10	11	NA	13	10	8	11	NA	9	22	17	17	14	10	15
Contig207248_1440	16	9	13	NA	13	27	30	12	31	8	9	11	16	19	14	12	14	19
Contig2073_1175	12	12	12	20	15	11	10	18	12	28	44	12	38	44	36	36	33	26
Contig2073_1185	12	16	11	14	13	NA	15	13	10	24	44	NA	33	37	39	46	34	14
Contig2073_1214	12	8	19	21	11	NA	12	24	13	38	45	9	33	31	42	50	28	15
Contig20734_3909	12	11	14	13	8	12	14	11	16	21	23	10	14	14	22	17	15	13
Contig20744_8087	NA	11	12	12	10	11	10	13	13	23	11	9	23	14	11	17	10	14
Contig207519_11461	9	10	6	8	4	7	9	5	7	16	NA	9	13	14	16	11	7	10
Contig207519_11473	11	14	13	11	10	13	18	11	14	16	12	15	18	22	16	22	23	17
Contig207563_998	22	NA	14	9	10	10	14	14	14	25	45	14	30	37	29	28	26	26
Contig207563_1002	11	NA	15	9	10	9	14	14	18	25	42	12	26	36	25	24	26	30
Contig20767_32579	7	12	6	10	9	6	12	10	11	13	NA	14	11	13	19	10	13	12
Contig20767_32597	18	13	14	12	11	14	21	25	13	21	23	14	29	27	32	24	19	19
Contig20767_32639	28	22	29	9	17	23	29	9	9	36	21	29	29	33	40	27	30	20
Contig20767_32697	12	10	14	NA	10	9	24	17	21	26	16	9	28	35	24	20	11	11
Contig20767_35044	24	13	16	11	16	10	12	22	16	16	26	13	21	23	28	36	24	20
Contig20767_35050	18	14	11	7	13	NA	15	19	12	22	27	16	34	26	31	36	23	21
Contig20768_8704	11	11	16	12	10	14	13	10	19	37	15	11	27	26	21	18	17	14
Contig207682_294	16	11	11	11	NA	11	12	13	12	28	13	NA	24	16	38	38	35	15
Contig207682_300	11	15	10	13	NA	11	15	12	12	26	16	11	27	21	38	35	30	17
Contig207682_313	13	13	11	15	9	NA	25	23	15	24	29	14	40	21	35	39	27	17
Contig207682_337	23	15	17	15	12	NA	27	17	24	27	13	NA	35	36	43	29	21	10
Contig2077_2476	7	11	21	10	NA	8	15	12	12	12	30	9	15	7	22	25	14	10
Contig20782_4880	22	11	20	NA	12	31	28	39	33	19	23	26	46	51	NA	30	24	47
Contig20782_4894	15	8	10	NA	11	28	19	29	27	31	28	12	36	42	NA	22	28	34
Contig20782_4966	12	12	12	NA	11	15	9	19	20	49	19	18	25	27	NA	30	16	27
Contig20782_5178	11	7	12	NA	9	14	14	18	14	12	13	10	13	29	NA	15	10	16
Contig20792_10926	12	13	11	19	17	11	NA	14	17	19	9	16	16	20	18	13	19	16
Contig208063_3570	26	15	11	11	10	22	13	19	26	15	12	17	35	40	29	40	11	37
Contig2083_294	12	11	13	22	9	NA	19	13	22	36	11	NA	28	36	16	34	25	21
Contig20842_16365	19	25	12	29	10	NA	12	27	29	NA	12	26	37	42	39	37	21	30
Contig20842_16369	26	28	13	26	19	NA	11	30	26	10	9	24	37	42	40	42	22	28
Contig20842_16388	11	21	19	24	10	NA	10	22	12	22	NA	19	15	34	29	14	14	15
Contig20842_16412	13	23	8	26	10	10	31	18	29	14	NA	28	29	38	30	33	25	24
Contig20843_635	16	10	18	11	12	11	14	15	15	17	23	13	18	15	26	21	17	12
Contig20843_642	12	11	18	13	12	11	13	13	12	15	24	12	18	15	22	16	11	10
Contig20843_649	13	15	17	13	13	12	18	17	12	18	26	11	19	21	21	14	11	9
Contig20843_656	12	11	16	16	12	10	20	17	NA	17	23	12	13	19	18	20	13	12
Contig20863_15369	15	14	12	12	10	NA	11	11	14	18	15	11	14	14	22	17	18	15
Contig20863_15382	13	13	14	15	11	NA	12	13	13	14	15	13	18	15	29	14	16	15
Contig20863_15406	15	12	13	18	13	9	16	18	13	13	16	NA	33	30	20	24	15	11
Contig20863_25529	11	11	15	14	10	7	14	14	11	11	10	12	13	21	16	26	10	13
Contig20866_1940	14	17	14	13	13	NA	17	19	10	11	NA	13	28	21	18	17	10	17
Contig20866_12521	7	NA	30	0	10	9	15	15	6	0	26	8	0	19	23	0	19	0
Contig20866_12529	13	NA	28	13	10	10	17	9	8	22	36	7	22	32	33	19	23	15
Contig20866_13333	26	10	23	33	NA	12	30	24	32	22	54	NA	47	44	54	61	36	25
Contig20866_13504	17	12	21	13	11	NA	21	27	15	45	52	NA	33	46	44	49	38	12
Contig20866_13509	18	11	19	15	12	11	20	31	17	41	59	10	32	47	43	45	43	17
Contig20866_13519	14	12	19	14	14	NA	19	30	17	40	48	10	28	28	33	43	28	20
Contig20866_13921	18	12	17	13	11	10	16	13	9	30	29	11	25	22	31	27	22	18
Contig20866_13938	13	13	17	13	NA	9	13	13	19	29	29	10	23	23	32	28	27	19
Contig20866_13943	16	13	19	17	11	12	17	17	25	32	33	14	25	26	33	37	29	24
Contig20866_13948	16	12	16	15	10	NA	16	20	23	29	34	14	24	32	30	19	28	21
Contig20866_14367	9	23	28	29	9	10	29	18	22	23	23	10	39	25	35	35	32	19
Contig20880_2771	14	12	18	14	12	13	13	19	16	17	19	24	19	21	22	25	24	16
Contig20896_7420	10	10	NA	16	10	10	16	21	14	15	10	14	16	21	13	9	23	31
Contig20896_7431	12	7	14	20	11	9	17	21	4	15	8	18	19	18	14	17	15	25
Contig20896_7434	11	9	12	15	9	NA	13	10	12	13	NA	13	15	16	13	10	14	16
Contig20896_7749	17	15	26	15	13	11	24	14	NA	22	57	18	47	55	48	46	40	29
Contig20896_7758	16	12	15	14	13	NA	19	14	12	22	53	12	44	52	45	45	21	17
Contig20896_7779	11	12	15	11	9	11	20	14	17	26	49	11	37	43	48	43	22	18
Contig20896_7782	13	12	11	12	NA	11	16	14	16	24	43	12	35	37	45	45	19	18
Contig20896_12514	18	18	12	20	14	11	12	19	16	37	25	12	21	36	33	22	38	23
Contig20896_12524	17	19	12	16	14	11	12	16	10	10	13	7	17	12	14	15	16	13
Contig20896_12548	15	12	10	18	NA	11	10	14	21	15	18	12	26	22	18	20	19	10
Contig20901_9720	13	12	15	23	16	NA	19	12	18	10	NA	16	15	16	13	19	20	18
Contig20901_16887	13	12	14	16	NA	12	15	11	13	11	13	10	19	25	19	32	13	9
Contig20901_16889	14	15	17	16	NA	10	16	13	9	12	11	11	16	32	27	30	14	NA
Contig20905_6735	20	27	25	34	11	10	24	26	25	31	23	22	35	40	39	31	29	19
Contig20905_6743	25	24	24	34	NA	11	13	30	28	45	28	20	39	45	37	39	29	25
Contig20905_6756	31	14	12	31	10	NA	11	22	23	41	41	11	36	45	41	45	32	24
Contig20905_6762	29	12	15	27	10	NA	16	30	26	41	43	14	36	50	45	43	23	19
Contig20905_6835	18	18	14	13	13	NA	15	10	24	13	19	NA	32	20	32	36	12	14
Contig20905_6885	16	16	20	16	17	12	17	23	21	32	30	16	25	27	31	26	25	18
Contig20905_6898	13	15	14	10	12	12	12	15	18	23	21	13	21	18	19	24	19	14
Contig20905_21111	29	28	23	18	25	13	40	31	11	40	31	34	43	42	32	42	40	34
Contig20905_21116	27	15	21	15	12	11	32	11	0	34	35	26	26	35	21	28	41	34
Contig20905_27383	13	12	12	17	6	NA	8	11	14	19	24	10	28	20	21	25	21	22
Contig20905_27543	14	12	13	15	9	NA	12	13	18	17	38	9	22	36	38	26	25	14
Contig20905_27551	14	14	14	13	15	NA	14	13	15	21	47	13	31	41	44	30	29	16
Contig20905_27584	9	10	10	15	10	NA	14	15	13	22	42	NA	23	20	20	22	25	17
Contig20905_27588	9	13	12	15	9	NA	15	13	12	26	35	NA	24	16	21	32	26	16
Contig20905_27591	11	18	14	16	12	NA	17	16	12	27	39	10	27	21	26	40	27	17
Contig20905_27597	10	14	14	13	NA	13	19	16	16	22	25	NA	29	22	26	27	21	15
Contig209096_8746	27	11	12	12	NA	10	32	16	30	40	37	12	40	44	45	46	34	34
Contig209096_8785	34	24	30	18	NA	24	25	20	29	34	39	23	41	30	38	34	36	30
Contig209096_8803	28	14	29	24	5	24	17	14	24	32	32	11	40	33	21	36	34	31
Contig209117_1385	28	41	10	23	31	22	20	24	26	21	8	42	30	19	NA	10	35	45
Contig20912_635	18	26	31	28	32	12	22	40	34	16	8	26	20	40	38	26	15	29
Contig20912_728	27	10	27	11	12	14	11	34	31	30	9	25	NA	26	12	25	14	26
Contig20912_919	12	27	32	18	12	15	10	34	28	14	9	11	22	34	16	26	16	15
Contig20912_958	36	32	34	25	25	21	27	39	31	NA	14	23	10	33	25	16	25	31
Contig20916_1373	22	20	27	19	24	20	21	29	30	29	8	18	18	31	28	14	26	30
Contig20916_1405	36	26	24	29	13	19	26	37	34	13	NA	30	16	27	24	16	22	22
Contig209188_6745	15	10	11	11	10	NA	16	11	11	17	27	11	21	19	32	16	23	15
Contig20924_30394	19	8	12	10	9	NA	10	6	10	26	21	NA	19	13	23	26	11	10
Contig20924_30897	12	6	23	15	9	NA	15	14	24	26	24	10	27	30	35	27	36	6
Contig20924_31325	8	11	11	17	NA	4	16	16	14	14	10	11	15	10	18	16	15	9
Contig209268_9129	10	12	13	14	7	NA	15	13	14	21	11	11	17	15	15	17	17	15
Contig209556_5845	12	14	10	15	12	NA	13	16	13	20	14	NA	19	15	24	23	17	17
Contig209556_5906	9	11	10	7	11	NA	16	23	23	28	13	NA	33	16	33	22	24	24
Contig209556_5956	12	13	9	26	NA	9	21	13	21	45	21	22	38	27	32	26	25	31
Contig209556_5970	12	12	21	25	NA	9	23	12	13	35	24	12	34	18	33	33	24	31
Contig209568_1382	12	12	10	17	13	NA	9	13	13	16	15	11	18	17	15	13	21	14
Contig209568_1468	28	28	14	23	13	NA	28	26	27	26	30	12	37	35	34	33	35	23
Contig209568_1479	25	27	28	27	13	11	31	33	24	39	38	18	40	39	43	27	38	30
Contig209568_1496	11	12	18	22	NA	13	21	12	18	46	28	NA	34	41	37	26	33	23
Contig209568_1500	13	14	28	27	12	12	21	17	23	42	36	11	38	38	41	25	28	27
Contig209568_1513	28	25	14	21	15	10	27	10	26	47	38	23	41	36	33	19	20	27
Contig209568_1519	32	31	23	21	12	10	24	13	23	44	36	22	38	33	35	17	29	23
Contig20961_7592	42	39	49	46	40	35	40	47	28	38	50	29	52	50	53	48	44	33
Contig20961_7607	36	40	49	48	26	27	42	51	29	44	50	32	50	52	50	49	46	27
Contig20961_7611	39	37	53	38	30	32	41	53	32	47	53	33	54	48	42	63	45	27
Contig209686_81	17	12	17	14	9	9	15	19	19	24	28	12	25	28	27	30	20	14
Contig209686_88	17	11	15	14	11	8	16	21	18	24	31	14	24	23	28	28	19	11
Contig209686_107	11	10	16	12	NA	11	13	12	16	16	26	17	22	23	25	21	14	10
Contig20989_1548	13	16	13	12	17	11	18	NA	19	11	NA	15	19	19	16	12	14	17
Contig20989_2874	10	NA	20	11	11	11	6	12	15	11	7	NA	21	22	29	22	10	8
Contig20989_2886	13	10	11	21	10	10	6	11	15	20	11	NA	24	21	28	21	14	13
Contig20989_2892	20	11	11	25	11	10	7	13	26	27	13	9	32	27	30	26	12	13
Contig20989_9528	13	10	10	11	10	9	NA	10	11	13	10	11	32	28	25	24	19	12
Contig20989_11542	11	8	15	17	11	NA	23	14	28	26	22	9	33	30	39	31	15	27
Contig20989_11551	14	10	18	16	10	NA	27	15	29	30	15	NA	34	31	42	31	15	26
Contig20989_11616	13	9	NA	16	11	13	14	14	10	26	24	19	25	19	22	21	15	26
Contig20989_11622	8	11	NA	18	15	4	16	0	6	31	20	21	23	37	17	36	10	15
Contig20992_39704	12	10	18	15	14	12	16	15	14	42	17	10	29	15	21	35	19	16
Contig20992_39881	17	12	NA	13	10	10	11	19	27	33	45	NA	31	26	41	38	28	19
Contig20992_39896	32	14	12	27	11	12	12	25	32	50	45	11	40	42	48	57	31	24
Contig20992_39909	18	5	10	16	NA	10	10	17	29	45	38	10	38	34	46	46	22	29
Contig20992_39913	13	11	12	17	11	10	10	17	26	38	39	NA	38	29	28	38	27	14
Contig20992_39936	17	16	16	19	8	9	7	15	32	45	41	14	42	39	39	41	28	19
Contig20992_39947	15	11	14	16	5	11	8	12	15	34	33	14	34	34	22	33	12	16
Contig20992_40310	18	11	11	15	NA	8	12	17	10	27	28	NA	26	12	39	24	10	16
Contig20994_28900	0	12	9	13	21	NA	14	2	32	34	NA	25	40	41	39	36	31	35
Contig20994_28975	16	15	16	11	11	11	NA	10	11	12	NA	13	13	13	17	20	15	15
Contig20994_45321	11	11	12	11	10	14	22	10	17	NA	14	12	24	21	20	16	19	15
Contig20996_7986	13	12	15	13	11	12	24	16	13	11	28	9	33	29	37	25	27	10
Contig20996_11846	15	15	17	25	16	11	14	14	19	34	28	17	25	28	30	33	23	22
Contig210_17968	9	15	12	15	10	NA	14	13	16	13	15	14	17	24	21	16	13	18
Contig210029_463	9	14	NA	14	12	8	13	11	13	19	19	11	16	10	17	18	10	14
Contig210029_495	12	12	10	9	9	NA	13	12	18	13	15	12	19	11	22	22	10	19
Contig210029_502	7	8	10	11	9	NA	11	11	15	9	14	10	13	11	16	17	12	16
Contig21019_14956	9	21	24	16	9	12	23	16	23	32	23	14	32	26	36	24	37	16
Contig21019_14977	5	8	15	17	9	NA	16	14	19	18	NA	14	16	13	19	20	18	12
Contig210320_1032	14	11	18	12	9	9	17	NA	11	23	25	10	19	21	25	18	17	16
Contig21035_16	NA	13	13	17	11	7	13	14	17	18	15	11	19	17	20	21	15	16
Contig210471_2036	27	23	27	32	12	10	32	31	37	38	17	10	47	40	46	39	36	23
Contig21054_56586	29	21	28	28	27	22	29	28	26	30	30	23	33	28	32	31	32	24
Contig21054_56595	22	11	20	19	17	16	19	19	20	23	21	12	23	20	22	19	20	16
Contig21057_9743	10	15	20	18	NA	10	23	12	20	23	46	11	26	26	30	41	20	14
Contig21059_1174	12	9	6	11	NA	9	3	0	11	22	18	11	16	12	23	33	24	13
Contig21060_1215	10	11	9	12	9	NA	11	10	16	7	9	11	15	14	19	20	10	14
Contig21065_14588	13	7	12	9	11	8	12	9	13	11	10	13	11	12	12	10	11	13
Contig21065_14591	3	2	4	4	2	2	1	3	7	2	2	9	3	4	2	5	2	7
Contig21088_5197	14	12	13	13	12	9	8	13	17	14	NA	8	21	16	20	19	22	12
Contig210955_562	14	14	NA	13	10	11	15	13	12	32	40	13	21	31	34	37	22	13
Contig210955_574	19	13	11	12	NA	13	9	11	21	29	41	11	20	35	31	39	30	21
Contig21099_19971	9	10	13	11	10	10	14	9	NA	26	38	12	32	32	43	38	27	24
Contig21099_20039	18	26	20	17	14	NA	30	24	19	39	45	12	38	46	52	46	32	27
Contig21099_20045	29	30	14	24	12	NA	25	27	17	40	49	12	45	46	48	49	29	26
Contig21102_8516	20	NA	11	22	10	9	19	14	9	16	22	12	15	21	31	29	18	14
Contig21104_7943	20	23	24	26	10	NA	29	18	16	49	58	11	44	43	46	44	43	23
Contig21104_7953	NA	11	23	9	9	9	30	24	27	41	56	NA	39	45	43	48	39	19
Contig21104_7971	24	11	24	9	11	NA	29	12	25	21	53	NA	35	44	45	40	32	16
Contig21104_7977	15	13	26	10	14	8	25	14	9	19	46	NA	35	44	41	42	33	17
Contig21104_7980	15	10	14	13	11	NA	23	15	11	18	50	NA	28	41	41	41	32	14
Contig21104_8202	13	9	11	9	10	NA	10	10	10	32	35	9	32	38	34	44	22	8
Contig21104_8253	23	9	31	31	18	20	27	33	31	53	62	NA	44	35	50	55	44	30
Contig21104_8338	28	12	26	12	14	10	30	12	26	43	48	NA	36	49	57	45	32	15
Contig21104_8344	27	13	19	25	13	14	32	14	26	47	45	NA	43	45	47	45	31	25
Contig21104_8435	14	11	15	20	11	17	13	17	19	31	34	11	23	37	36	32	16	20
Contig21104_8793	19	10	16	15	13	11	16	17	16	25	43	16	22	34	28	48	27	21
Contig21104_8839	17	NA	11	12	10	11	12	12	16	20	31	11	26	28	31	31	18	13
Contig21104_8871	13	13	27	14	11	10	11	12	17	37	49	12	44	40	48	44	35	20
Contig21104_9216	29	17	28	14	13	12	19	18	23	21	15	21	26	37	37	45	29	25
Contig21104_9225	12	16	23	13	10	NA	22	14	24	22	12	14	22	41	25	42	26	22
Contig21104_9235	11	15	13	12	11	NA	17	16	12	22	9	25	20	35	22	32	20	19
Contig21104_9242	14	14	13	13	13	11	30	14	12	28	12	12	19	32	21	20	16	17
Contig21104_9250	18	13	14	13	12	10	18	12	17	24	11	12	21	28	16	17	16	16
Contig211093_13810	24	NA	13	26	13	10	11	18	17	31	37	11	32	25	39	41	30	29
Contig211093_13826	18	9	27	24	14	10	NA	24	10	23	35	13	28	34	38	40	28	25
Contig211125_10673	14	13	12	14	10	11	14	19	14	20	NA	23	17	17	30	17	11	22
Contig21117_14056	15	NA	15	21	14	11	27	15	29	40	25	16	41	34	40	24	33	35
Contig21117_14121	25	22	28	35	13	18	30	12	29	54	39	24	41	40	48	47	42	46
Contig21117_14164	14	NA	18	15	13	12	27	11	17	47	37	14	24	44	40	38	32	27
Contig21117_14169	14	NA	25	16	11	12	16	22	27	50	37	10	37	48	45	49	34	28
Contig21117_14186	18	10	11	16	12	NA	17	13	21	35	15	10	36	42	36	50	34	22
Contig21117_14722	14	11	16	26	10	NA	10	15	27	25	47	10	25	34	41	37	28	26
Contig21118_13637	27	NA	13	11	18	11	15	13	21	32	16	22	31	37	31	16	31	23
Contig21118_13641	19	10	13	13	15	8	11	14	16	29	25	18	35	37	32	24	29	17
Contig21118_13646	22	11	13	15	19	NA	14	17	17	31	28	12	34	36	34	16	34	18
Contig21118_13664	10	11	13	14	17	10	17	14	20	24	20	15	40	35	37	14	23	20
Contig21119_7464	27	9	20	24	NA	10	28	14	11	26	12	27	34	32	43	32	29	32
Contig21119_7476	23	8	10	12	8	NA	28	12	3	16	11	19	31	34	39	25	24	25
Contig21119_7830	9	11	11	11	NA	10	7	12	27	25	11	15	31	26	26	12	21	13
Contig211320_752	26	16	19	16	9	16	12	17	28	17	NA	19	38	26	27	24	12	38
Contig211320_763	19	13	14	17	10	17	13	20	30	15	11	15	34	22	24	23	15	24
Contig211320_791	16	26	30	28	NA	21	26	34	34	12	NA	27	41	50	39	48	14	37
Contig211320_808	19	18	20	20	12	17	16	24	24	20	10	20	28	44	28	34	20	31
Contig211320_817	19	26	21	26	16	20	19	30	26	32	14	25	41	48	24	29	20	36
Contig211490_28	24	27	29	41	14	11	36	28	14	21	41	28	45	46	44	43	15	17
Contig211490_40	14	23	32	37	19	10	24	28	17	25	47	28	49	49	45	50	25	29
Contig211490_55	25	23	35	33	29	NA	41	32	13	21	46	12	44	53	47	54	22	20
Contig211490_60	23	23	38	30	30	NA	39	33	16	16	50	28	41	56	46	55	21	29
Contig211555_5194	35	28	35	36	30	27	37	38	41	41	48	35	45	46	52	44	40	40
Contig211555_5204	31	21	25	25	17	13	32	31	34	29	35	28	33	37	40	38	30	31
Contig211555_5238	15	16	27	28	14	NA	26	22	14	13	28	15	31	29	30	30	16	25
Contig211555_5279	12	23	26	34	NA	11	25	35	29	26	32	21	35	38	35	41	30	27
Contig21165_19391	11	13	10	28	12	NA	9	11	14	39	29	14	26	18	46	45	23	13
Contig21166_981	12	14	14	13	10	15	18	9	13	19	NA	14	15	23	26	22	15	9
Contig21168_4010	9	11	12	23	11	NA	11	27	30	22	NA	30	33	31	25	23	23	25
Contig21169_2003	13	12	11	20	10	NA	21	12	12	16	24	14	17	30	19	27	18	18
Contig21169_2028	13	NA	14	12	16	12	12	14	10	15	29	16	17	30	17	26	24	14
Contig2117_8180	12	10	16	15	7	13	18	18	27	19	39	11	28	30	33	43	27	21
Contig21183_6404	17	12	15	13	9	NA	12	12	19	18	14	NA	22	24	17	19	20	12
Contig21183_6414	14	14	15	15	12	11	16	14	20	20	22	11	26	30	17	15	22	15
Contig21183_6421	13	12	17	17	13	10	13	15	20	23	14	13	25	26	17	14	21	15
Contig21183_6428	14	14	15	18	15	8	13	14	16	20	15	12	19	22	15	15	15	15
Contig211945_4307	15	12	16	14	12	14	19	20	18	11	13	17	19	17	19	19	16	15
Contig211945_4309	17	12	15	15	10	15	18	19	19	11	16	19	22	18	21	20	19	15
Contig211945_4312	15	12	15	18	14	14	23	21	22	13	16	18	20	31	22	23	16	15
Contig211945_4315	14	14	18	15	15	14	20	20	18	14	18	15	19	22	19	22	18	15
Contig211945_4325	16	13	15	13	14	12	17	19	12	11	11	16	17	25	16	16	14	12
Contig2120_15311	12	18	NA	14	6	5	0	13	13	0	4	8	12	15	16	0	18	17
Contig2120_15629	14	23	36	32	NA	9	23	24	26	51	60	12	39	47	51	59	33	36
Contig2120_15712	17	10	22	10	NA	9	15	21	15	37	50	12	30	41	42	42	28	23
Contig212116_774	23	15	18	19	13	15	19	17	25	38	51	13	38	36	52	45	47	26
Contig212116_813	29	10	30	15	11	NA	26	13	32	18	48	11	42	48	47	45	22	20
Contig212116_820	26	10	15	12	11	NA	17	10	4	14	45	13	36	34	41	37	19	16
Contig212116_834	12	16	15	13	11	NA	18	14	13	16	31	13	25	29	38	27	20	18
Contig212116_837	13	17	16	17	12	NA	17	14	14	16	42	12	25	27	28	26	19	14
Contig212116_844	13	16	14	15	12	NA	15	14	11	14	45	10	32	34	41	27	21	13
Contig212116_853	14	19	19	17	10	NA	16	19	12	15	47	NA	39	38	46	47	23	13
Contig2122_8323	13	13	17	14	10	13	12	12	11	17	26	NA	23	19	27	20	16	21
Contig2122_8457	15	18	19	12	13	12	18	19	19	23	38	18	24	29	35	46	27	13
Contig21241_6796	13	11	22	31	10	8	15	18	25	41	36	13	35	40	43	46	30	14
Contig21241_6815	14	11	16	29	10	NA	17	19	12	41	40	10	32	39	40	46	27	13
Contig21241_6829	14	14	17	24	10	11	29	20	14	42	45	9	34	44	50	47	18	14
Contig21241_6835	15	13	17	14	13	11	30	14	16	42	51	9	36	42	48	48	21	15
Contig21241_6914	22	10	18	38	14	NA	23	29	13	44	60	11	39	43	51	59	32	16
Contig21241_7008	12	5	15	20	13	NA	12	15	15	25	24	12	20	36	40	40	16	19
Contig21241_7010	15	9	12	20	12	NA	15	14	14	25	35	NA	24	38	38	38	24	19
Contig212495_1646	11	12	19	15	15	12	17	11	13	12	20	11	18	23	25	19	14	11
Contig212495_1658	10	14	15	14	10	10	12	16	12	14	17	10	17	20	24	21	13	11
Contig212495_1661	10	15	13	10	10	12	14	15	11	17	14	11	16	23	24	19	11	10
Contig212495_1706	14	23	16	17	13	14	29	16	25	26	33	14	39	34	39	38	20	18
Contig212495_1783	16	15	11	17	13	11	10	15	15	41	17	21	19	14	19	29	28	18
Contig21274_10345	19	NA	13	16	6	10	17	15	21	16	13	8	18	28	27	17	11	13
Contig21274_10351	18	9	14	17	8	9	17	14	19	12	10	9	18	22	28	11	15	15
Contig21274_10379	17	NA	16	15	17	11	20	12	18	32	45	21	30	41	26	50	34	26
Contig21274_10390	16	11	17	15	19	14	21	12	15	19	23	21	25	36	19	44	28	24
Contig21274_10393	11	10	13	14	17	12	18	8	14	21	22	16	22	34	15	37	22	24
Contig212811_2130	22	10	8	NA	7	12	15	11	16	19	30	NA	19	24	40	41	24	29
Contig212811_2143	25	9	11	10	14	NA	24	23	14	15	32	11	30	41	39	42	19	13
Contig212811_2185	9	11	10	14	10	10	29	13	11	13	28	10	27	35	37	35	15	13
Contig213083_867	13	12	23	24	12	NA	12	14	16	35	38	9	41	45	38	44	25	25
Contig21309_27448	16	12	12	16	11	10	11	11	12	17	21	NA	15	20	21	22	13	9
Contig21310_61776	17	9	11	15	18	10	15	16	13	16	24	11	23	26	21	23	19	19
Contig21310_61792	13	13	10	13	10	NA	9	15	12	14	28	10	19	23	15	21	18	9
Contig21316_1645	11	11	16	15	13	NA	11	16	14	15	NA	13	13	18	16	29	13	15
Contig21318_858	11	11	13	11	11	9	16	7	18	21	11	8	14	20	14	12	13	12
Contig21318_871	17	10	11	8	9	NA	14	17	8	14	14	11	20	19	18	17	13	11
Contig2132_19778	24	20	9	16	8	NA	6	25	25	23	17	6	24	23	15	28	28	24
Contig2132_19865	17	12	9	31	15	11	28	25	26	34	25	24	33	15	38	33	34	25
Contig2132_19872	8	9	14	19	6	0	21	13	20	22	23	26	27	0	38	24	19	0
Contig2132_19883	10	12	23	36	14	23	22	23	29	35	28	13	32	16	39	33	26	27
Contig21345_1069	28	19	36	30	NA	16	27	30	25	52	43	25	47	58	60	45	38	44
Contig21345_1076	28	24	37	32	13	15	27	34	24	54	47	18	47	56	60	57	44	44
Contig21345_1081	31	28	40	32	12	12	30	36	24	68	52	36	48	63	67	59	51	43
Contig21345_1090	37	21	38	35	24	26	25	45	29	78	57	33	54	60	67	63	48	49
Contig21345_1109	30	26	18	14	NA	25	26	35	33	57	53	21	46	48	47	44	38	50
Contig21345_1120	29	28	27	27	NA	25	29	36	28	59	57	22	42	55	56	45	43	43
Contig21345_1141	46	21	26	27	NA	27	17	33	30	40	63	29	44	43	54	66	50	32
Contig21345_1153	52	26	42	41	19	32	38	42	52	74	71	44	63	72	71	75	69	56
Contig21345_1166	46	25	26	37	20	23	23	32	39	61	52	38	49	66	59	71	55	55
Contig21345_1170	42	25	26	35	18	18	23	31	36	55	54	26	49	57	61	70	55	55
Contig21345_1180	38	36	40	43	17	24	32	37	39	49	53	34	45	63	51	69	49	54
Contig21345_1218	36	30	23	31	11	20	21	38	35	63	48	38	55	55	58	65	34	40
Contig21345_1265	26	14	14	12	8	17	11	10	21	32	29	19	23	38	40	39	18	21
Contig21345_1300	4	4	2	2	4	4	4	10	2	6	3	8	14	13	10	11	3	13
Contig21345_1511	20	14	15	18	14	17	15	18	27	26	11	21	17	19	18	14	14	33
Contig21345_1566	23	17	16	24	20	19	17	21	20	19	NA	22	17	22	19	13	16	29
Contig21345_1585	28	29	21	26	17	29	21	27	27	16	9	20	13	31	21	9	21	42
Contig21345_1609	28	23	26	22	10	24	15	17	18	12	NA	30	15	27	21	13	12	27
Contig21345_6383	26	13	24	17	13	13	21	23	24	31	26	18	27	41	40	42	25	28
Contig21345_6409	38	16	25	40	21	23	28	30	28	51	37	23	46	53	55	58	42	40
Contig21345_6419	36	14	27	40	16	21	33	36	37	57	41	32	49	61	56	54	37	40
Contig21345_6422	41	15	39	31	15	20	38	36	41	62	48	32	51	61	62	58	40	42
Contig21345_6434	41	23	30	37	16	22	34	25	40	59	45	36	46	67	67	56	43	46
Contig21345_6466	31	NA	17	21	15	12	18	16	30	31	24	14	39	43	40	44	20	21
Contig21345_6476	33	11	32	29	18	17	20	17	39	42	34	24	51	48	47	44	26	35
Contig21345_6487	37	21	39	39	16	16	37	14	45	49	45	29	45	56	54	52	41	37
Contig21345_6531	33	15	32	35	12	20	36	43	44	47	41	24	40	51	53	53	40	40
