#CHROM	POS	CONTEXT	Watson-METH	Watson-COVERAGE	Watson-QUAL	Crick-METH	Crick-COVERAGE	Crick-QUAL
Contig89	39461	CHH	.	.	.	1	22	36
Contig89	39462	CHH	.	.	.	1	22	36
Contig89	39464	CHH	.	.	.	2	22	36
Contig89	39465	CHH	.	.	.	1	20	36
Contig89	39474	CHH	.	.	.	1	12	36
Contig89	39475	CHH	0	19	35	.	.	.
Contig89	39476	CHH	0	19	35	.	.	.
Contig89	39486	CHH	0	17	37	.	.	.
Contig89	39496	CHH	.	.	.	0	17	36
Contig89	39498	CHH	0	17	35	.	.	.
Contig89	39503	CHH	0	21	36	.	.	.
Contig89	39507	CHH	.	.	.	0	24	35
Contig89	39516	CHH	.	.	.	0	26	36
Contig89	39519	CHH	0	22	36	.	.	.
Contig89	39520	CHH	0	22	36	.	.	.
Contig89	39529	CHH	1	20	36	.	.	.
Contig89	39530	CHH	0	21	36	.	.	.
Contig89	39539	CHH	.	.	.	2	11	36
Contig89	39542	CHH	.	.	.	5	15	36
Contig89	39543	CHH	.	.	.	5	17	36
Contig89	39550	CHH	.	.	.	2	19	35
Contig89	39552	CHH	.	.	.	2	20	36
Contig89	39554	CHH	.	.	.	2	18	37
Contig89	39564	CHH	.	.	.	1	29	36
Contig89	39567	CHH	1	19	35	.	.	.
Contig89	39568	CHH	0	18	36	.	.	.
Contig89	39573	CHH	.	.	.	0	24	35
Contig89	39575	CHH	0	18	36	.	.	.
Contig89	39579	CHH	.	.	.	0	19	36
Contig89	39585	CHH	0	10	37	.	.	.
Contig89	39591	CHH	.	.	.	4	15	36
Contig89	39592	CHH	.	.	.	6	16	35
Contig89	39596	CHH	.	.	.	5	13	36
Contig89	39602	CHH	.	.	.	5	14	36
Contig89	39603	CHH	.	.	.	4	13	35
Contig89	39604	CHH	.	.	.	3	14	35
Contig89	39606	CHH	.	.	.	7	16	35
Contig89	39622	CHH	.	.	.	0	21	35
Contig89	39633	CHH	.	.	.	0	25	36
Contig89	39663	CHH	.	.	.	0	24	36
Contig89	39676	CHH	.	.	.	0	33	36
Contig89	39690	CHH	.	.	.	0	33	36
Contig89	39701	CHH	.	.	.	0	20	37
Contig89	39709	CHH	.	.	.	0	13	37
Contig89	39740	CHH	.	.	.	1	13	35
Contig89	39742	CHH	.	.	.	1	12	36
Contig89	39783	CHH	.	.	.	1	11	37
Contig89	39790	CHH	.	.	.	1	10	36
Contig89	39792	CHH	.	.	.	4	10	36
Contig89	39867	CHH	.	.	.	1	18	35
Contig89	39868	CHH	.	.	.	0	18	36
Contig89	39869	CHH	0	12	36	.	.	.
Contig89	39875	CHH	0	17	36	.	.	.
Contig89	39876	CHH	0	17	36	.	.	.
Contig89	39877	CHH	0	19	37	.	.	.
Contig89	39885	CHH	.	.	.	0	21	36
Contig89	39888	CHH	0	22	36	.	.	.
Contig89	39890	CHH	0	20	37	.	.	.
Contig89	39897	CHH	0	21	36	.	.	.
Contig89	39899	CHH	0	19	36	.	.	.
Contig89	39906	CHH	0	21	36	.	.	.
Contig89	39912	CHH	.	.	.	0	12	35
Contig89	39913	CHH	.	.	.	0	11	35
Contig89	39919	CHH	1	30	36	.	.	.
Contig89	39922	CHH	1	32	36	.	.	.
Contig89	39928	CHH	.	.	.	0	13	35
Contig89	39929	CHH	.	.	.	0	12	36
Contig89	39931	CHH	.	.	.	0	16	36
Contig89	39933	CHH	.	.	.	0	15	36
Contig89	39945	CHH	.	.	.	1	18	36
Contig89	39946	CHH	.	.	.	0	18	36
Contig89	39949	CHH	.	.	.	0	17	36
Contig89	39951	CHH	.	.	.	0	16	36
Contig89	39955	CHH	.	.	.	0	12	36
Contig89	39956	CHH	0	18	36	.	.	.
Contig89	39958	CHH	0	12	36	.	.	.
Contig89	39959	CHH	0	11	37	.	.	.
Contig89	39976	CHH	0	12	36	.	.	.
Contig89	39993	CHH	0	35	36	.	.	.
Contig89	40000	CHH	1	32	35	.	.	.
Contig89	40011	CHH	.	.	.	0	12	36
Contig89	40013	CHH	0	17	35	.	.	.
Contig89	40014	CHH	0	13	35	.	.	.
Contig89	40023	CHH	.	.	.	0	24	36
Contig89	40024	CHH	.	.	.	0	25	37
Contig89	40026	CHH	.	.	.	0	29	36
Contig89	40027	CHH	.	.	.	0	27	37
Contig89	40034	CHH	.	.	.	0	27	36
Contig89	40044	CHH	.	.	.	0	20	36
Contig89	40046	CHH	.	.	.	0	20	36
Contig89	40048	CHH	.	.	.	0	22	36
Contig89	40049	CHH	.	.	.	0	24	35
Contig89	40059	CHH	.	.	.	0	24	35
Contig89	40077	CHH	.	.	.	0	19	35
Contig89	40082	CHH	.	.	.	0	22	37
Contig89	40084	CHH	.	.	.	0	26	35
Contig89	40091	CHH	.	.	.	0	21	35
Contig89	40096	CHH	.	.	.	1	23	35
Contig89	40097	CHH	.	.	.	0	21	35
Contig89	40099	CHH	0	10	36	.	.	.
Contig89	40107	CHH	.	.	.	0	26	35
Contig89	40111	CHH	0	12	35	.	.	.
Contig89	40112	CHH	0	11	36	.	.	.
Contig89	40113	CHH	0	12	36	.	.	.
Contig89	40116	CHH	0	14	35	.	.	.
Contig89	40118	CHH	0	14	36	.	.	.
Contig89	40122	CHH	0	16	35	.	.	.
Contig89	40126	CHH	.	.	.	0	17	36
Contig89	40127	CHH	.	.	.	0	18	36
Contig89	40129	CHH	.	.	.	0	18	36
Contig89	40131	CHH	1	11	36	.	.	.
Contig89	40134	CHH	0	10	36	.	.	.
Contig89	40136	CHH	0	10	36	.	.	.
Contig89	40142	CHH	.	.	.	1	15	36
Contig89	40144	CHH	.	.	.	0	13	36
Contig89	40146	CHH	.	.	.	0	17	37
Contig89	40160	CHH	.	.	.	2	24	36
Contig89	40161	CHH	.	.	.	0	22	36
Contig89	40162	CHH	.	.	.	0	21	36
Contig89	40164	CHH	0	10	37	.	.	.
Contig89	40171	CHH	1	12	36	.	.	.
Contig89	40175	CHH	4	13	35	.	.	.
Contig89	40187	CHH	4	17	36	.	.	.
Contig89	40191	CHH	4	17	36	.	.	.
Contig89	40192	CHH	1	16	37	.	.	.
Contig89	40198	CHH	.	.	.	0	12	36
Contig89	40200	CHH	0	14	36	.	.	.
Contig89	40203	CHH	.	.	.	0	14	36
Contig89	40218	CHH	.	.	.	0	10	36
Contig89	40219	CHH	.	.	.	0	10	36
Contig89	40224	CHH	0	11	35	.	.	.
Contig89	40226	CHH	0	11	36	.	.	.
Contig89	40229	CHH	.	.	.	0	10	35
Contig89	40236	CHH	.	.	.	0	11	35
Contig89	40239	CHH	.	.	.	0	13	36
Contig89	40240	CHH	.	.	.	0	12	36
Contig89	40249	CHH	1	13	36	.	.	.
Contig89	40254	CHH	.	.	.	0	10	35
Contig89	40267	CHH	0	10	36	.	.	.
Contig89	40376	CHH	.	.	.	5	10	33
Contig89	40377	CHH	.	.	.	9	15	32
Contig89	40387	CHH	.	.	.	3	10	32
Contig89	40391	CHH	.	.	.	1	10	35
Contig89	40397	CHH	.	.	.	0	16	36
Contig89	40398	CHH	.	.	.	0	20	35
Contig89	40399	CHH	.	.	.	0	18	35
Contig89	40401	CHH	.	.	.	5	24	35
Contig89	40403	CHH	.	.	.	5	25	35
Contig89	40404	CHH	.	.	.	0	23	35
Contig89	40411	CHH	0	29	36	.	.	.
Contig89	40414	CHH	.	.	.	0	32	37
Contig89	40416	CHH	.	.	.	0	36	36
Contig89	40418	CHH	.	.	.	0	34	36
Contig89	40420	CHH	.	.	.	1	35	35
Contig89	40421	CHH	1	35	35	.	.	.
Contig89	40423	CHH	0	40	35	.	.	.
Contig89	40426	CHH	.	.	.	0	36	36
Contig89	40428	CHH	0	37	36	.	.	.
Contig89	40429	CHH	1	38	35	.	.	.
Contig89	40434	CHH	.	.	.	1	28	36
Contig89	40435	CHH	0	34	35	.	.	.
Contig89	40438	CHH	.	.	.	0	31	36
Contig89	40446	CHH	.	.	.	2	27	36
Contig89	40454	CHH	0	14	36	.	.	.
Contig89	40459	CHH	.	.	.	0	18	36
Contig89	40479	CHH	.	.	.	0	15	37
Contig89	40486	CHH	0	10	36	.	.	.
Contig89	40492	CHH	0	10	36	.	.	.
Contig89	40494	CHH	0	10	36	.	.	.
Contig89	40497	CHH	.	.	.	0	15	37
Contig89	40507	CHH	0	12	36	.	.	.
Contig89	40508	CHH	0	10	36	.	.	.
Contig89	40544	CHH	0	10	36	.	.	.
Contig89	40598	CHH	0	13	37	.	.	.
Contig89	40600	CHH	0	14	35	.	.	.
Contig89	40609	CHH	1	13	35	.	.	.
Contig89	40618	CHH	0	14	36	.	.	.
Contig89	40619	CHH	0	13	36	.	.	.
Contig89	40624	CHH	0	15	35	.	.	.
Contig89	40625	CHH	0	14	36	.	.	.
Contig89	40633	CHH	0	10	37	.	.	.
Contig89	40773	CHH	.	.	.	0	16	35
Contig89	40784	CHH	.	.	.	0	21	36
Contig89	40785	CHH	.	.	.	0	21	36
Contig89	40787	CHH	.	.	.	0	23	35
Contig89	40793	CHH	.	.	.	0	22	36
Contig89	40797	CHH	.	.	.	0	19	35
Contig89	40822	CHH	.	.	.	0	14	35
Contig89	40826	CHH	4	15	37	.	.	.
Contig89	40828	CHH	5	18	36	.	.	.
Contig89	40840	CHH	9	31	36	.	.	.
Contig89	40842	CHH	10	33	36	.	.	.
Contig89	40849	CHH	9	34	36	.	.	.
Contig89	40851	CHH	6	33	36	.	.	.
Contig89	40852	CHH	5	33	36	.	.	.
Contig89	40853	CHH	8	33	36	.	.	.
Contig89	40854	CHH	6	33	36	.	.	.
Contig89	40865	CHH	.	.	.	0	24	36
Contig89	40867	CHH	.	.	.	1	24	36
Contig89	40868	CHH	0	26	36	.	.	.
Contig89	40874	CHH	0	19	36	.	.	.
Contig89	40878	CHH	0	17	35	.	.	.
Contig89	40883	CHH	2	12	36	.	.	.
Contig89	40890	CHH	0	11	34	.	.	.
Contig89	40927	CHH	0	13	36	.	.	.
Contig89	40929	CHH	1	15	35	.	.	.
Contig89	40934	CHH	.	.	.	0	20	35
Contig89	40936	CHH	0	11	35	.	.	.
Contig89	40939	CHH	0	12	36	.	.	.
Contig89	40942	CHH	.	.	.	0	20	35
Contig89	40946	CHH	.	.	.	0	18	37
Contig89	40957	CHH	.	.	.	0	15	37
Contig89	40959	CHH	.	.	.	0	15	36
Contig89	40963	CHH	.	.	.	0	14	37
Contig89	40966	CHH	.	.	.	0	14	36
Contig89	40979	CHH	.	.	.	2	25	36
Contig89	40983	CHH	0	18	36	.	.	.
Contig89	40995	CHH	.	.	.	2	22	36
Contig89	41000	CHH	.	.	.	0	21	36
Contig89	41007	CHH	.	.	.	1	17	35
Contig89	41009	CHH	0	28	36	.	.	.
Contig89	41011	CHH	0	30	36	.	.	.
Contig89	41014	CHH	.	.	.	0	16	35
Contig89	41015	CHH	.	.	.	0	16	35
Contig89	41022	CHH	0	23	36	.	.	.
Contig89	41029	CHH	.	.	.	0	18	36
Contig89	41040	CHH	0	29	36	.	.	.
Contig89	41041	CHH	2	30	36	.	.	.
Contig89	41043	CHH	0	28	36	.	.	.
Contig89	41046	CHH	.	.	.	0	29	36
Contig89	41048	CHH	1	31	35	.	.	.
Contig89	41049	CHH	0	28	36	.	.	.
Contig89	41055	CHH	1	30	36	.	.	.
Contig89	41058	CHH	1	29	36	.	.	.
Contig89	41064	CHH	1	25	36	.	.	.
Contig89	41076	CHH	0	14	36	.	.	.
Contig89	41079	CHH	.	.	.	0	18	36
Contig89	41095	CHH	.	.	.	0	21	36
Contig89	41101	CHH	.	.	.	0	24	36
Contig89	41106	CHH	.	.	.	0	25	36
Contig89	41107	CHH	0	20	36	.	.	.
Contig89	41111	CHH	0	21	36	.	.	.
Contig89	41117	CHH	0	24	36	.	.	.
Contig89	41118	CHH	0	23	36	.	.	.
Contig89	41120	CHH	0	20	36	.	.	.
Contig89	41122	CHH	0	16	37	.	.	.
Contig89	41123	CHH	0	14	36	.	.	.
Contig89	41124	CHH	0	13	36	.	.	.
Contig89	41131	CHH	.	.	.	0	25	36
Contig89	41135	CHH	.	.	.	0	26	36
Contig89	41138	CHH	0	11	37	.	.	.
Contig89	41143	CHH	.	.	.	0	27	36
Contig89	41144	CHH	0	10	37	.	.	.
Contig89	41149	CHH	.	.	.	0	23	36
Contig89	41151	CHH	.	.	.	0	21	35
Contig89	41156	CHH	.	.	.	1	20	35
Contig89	41227	CHH	3	10	37	.	.	.
Contig89	41235	CHH	3	18	36	.	.	.
Contig89	41244	CHH	3	20	35	.	.	.
Contig89	41250	CHH	3	18	36	.	.	.
Contig89	41253	CHH	.	.	.	0	12	35
Contig89	41256	CHH	.	.	.	0	12	36
Contig89	41257	CHH	.	.	.	0	13	37
Contig89	41258	CHH	.	.	.	0	13	37
Contig89	41264	CHH	.	.	.	0	11	36
Contig89	41272	CHH	0	12	36	.	.	.
Contig89	41308	CHH	0	28	36	.	.	.
Contig89	41319	CHH	.	.	.	0	13	36
Contig89	41320	CHH	.	.	.	0	14	37
Contig89	41322	CHH	.	.	.	0	17	36
Contig89	41323	CHH	.	.	.	0	18	37
Contig89	41324	CHH	0	22	35	.	.	.
Contig89	41327	CHH	.	.	.	0	20	35
Contig89	41328	CHH	.	.	.	0	20	36
Contig89	41330	CHH	0	17	36	.	.	.
Contig89	41345	CHH	.	.	.	0	12	37
Contig89	41452	CHH	0	12	36	.	.	.
Contig89	41455	CHH	.	.	.	0	10	36
Contig89	41461	CHH	0	17	36	.	.	.
Contig89	41474	CHH	.	.	.	0	14	36
Contig89	41479	CHH	.	.	.	0	12	33
Contig89	41515	CHH	.	.	.	0	10	37
Contig89	41527	CHH	.	.	.	0	10	35
Contig89	41761	CHH	2	14	35	.	.	.
Contig89	41770	CHH	.	.	.	0	11	36
Contig89	41781	CHH	0	10	37	.	.	.
Contig89	42200	CHH	1	10	35	.	.	.
Contig89	42985	CHH	0	12	37	.	.	.
Contig89	42998	CHH	0	10	36	.	.	.
Contig89	43622	CHH	.	.	.	4	10	33
Contig89	45072	CHH	.	.	.	0	10	35
Contig89	45197	CHH	.	.	.	0	10	36
Contig89	45200	CHH	.	.	.	0	12	36
Contig89	45204	CHH	.	.	.	0	14	36
Contig89	45209	CHH	0	31	36	.	.	.
Contig89	45210	CHH	0	31	36	.	.	.
Contig89	45215	CHH	.	.	.	0	17	36
Contig89	45240	CHH	1	17	34	.	.	.
Contig89	45241	CHH	0	15	35	.	.	.
Contig89	45244	CHH	.	.	.	0	11	37
Contig89	45355	CHH	.	.	.	0	11	36
Contig89	45419	CHH	.	.	.	0	11	34
Contig89	45426	CHH	.	.	.	0	18	37
Contig89	45428	CHH	1	23	36	.	.	.
Contig89	45434	CHH	.	.	.	3	22	36
Contig89	45436	CHH	.	.	.	3	20	36
Contig89	45445	CHH	.	.	.	2	18	35
Contig89	45498	CHH	.	.	.	0	11	36
Contig89	45626	CHH	.	.	.	1	18	36
Contig89	45633	CHH	.	.	.	1	16	36
Contig89	45634	CHH	.	.	.	1	16	36
Contig89	45773	CHH	.	.	.	0	16	35
Contig89	45780	CHH	0	17	36	.	.	.
Contig89	45785	CHH	0	20	35	.	.	.
Contig89	45789	CHH	0	25	35	.	.	.
Contig89	45791	CHH	0	27	36	.	.	.
Contig89	45795	CHH	0	25	36	.	.	.
Contig89	45796	CHH	0	26	35	.	.	.
Contig89	45804	CHH	0	18	36	.	.	.
Contig89	45809	CHH	0	13	35	.	.	.
Contig89	45810	CHH	0	11	37	.	.	.
Contig89	45811	CHH	0	11	36	.	.	.
Contig89	45816	CHH	0	12	36	.	.	.
Contig89	45933	CHH	0	13	36	.	.	.
Contig89	45936	CHH	0	13	35	.	.	.
Contig89	45942	CHH	0	14	35	.	.	.
Contig89	45947	CHH	0	12	36	.	.	.
Contig89	45950	CHH	0	11	36	.	.	.
Contig89	45952	CHH	0	11	37	.	.	.
Contig89	46120	CHH	.	.	.	0	12	35
Contig89	46124	CHH	.	.	.	0	11	35
Contig89	46138	CHH	.	.	.	0	11	35
Contig89	46139	CHH	.	.	.	0	10	36
Contig89	46925	CHH	1	13	37	.	.	.
Contig89	47100	CHH	.	.	.	0	14	36
Contig89	47102	CHH	.	.	.	0	16	35
Contig89	47105	CHH	.	.	.	0	17	36
Contig89	47107	CHH	0	13	36	.	.	.
Contig89	47111	CHH	.	.	.	0	24	36
Contig89	47112	CHH	.	.	.	0	25	36
Contig89	47118	CHH	3	26	36	.	.	.
Contig89	47125	CHH	1	24	36	.	.	.
Contig89	47133	CHH	1	32	36	.	.	.
Contig89	47142	CHH	.	.	.	0	19	37
Contig89	47144	CHH	0	20	35	.	.	.
Contig89	47145	CHH	0	19	35	.	.	.
Contig89	47147	CHH	0	17	35	.	.	.
Contig89	47150	CHH	.	.	.	0	13	35
Contig89	47154	CHH	.	.	.	0	11	36
Contig89	47203	CHH	.	.	.	0	11	36
Contig89	47213	CHH	.	.	.	2	15	35
Contig89	47217	CHH	.	.	.	1	12	36
Contig89	47219	CHH	.	.	.	2	11	36
Contig89	47351	CHH	.	.	.	0	10	35
Contig89	47452	CHH	0	11	36	.	.	.
Contig89	47475	CHH	.	.	.	0	14	36
Contig89	47480	CHH	.	.	.	1	15	36
Contig89	47495	CHH	2	19	37	.	.	.
Contig89	47496	CHH	0	21	36	.	.	.
Contig89	47557	CHH	2	11	36	.	.	.
Contig89	47593	CHH	.	.	.	0	15	35
Contig89	47594	CHH	1	21	36	.	.	.
Contig89	47601	CHH	.	.	.	0	25	36
Contig89	47606	CHH	0	41	36	.	.	.
Contig89	47607	CHH	1	40	36	.	.	.
Contig89	47612	CHH	0	46	36	.	.	.
Contig89	47623	CHH	.	.	.	0	30	36
Contig89	47625	CHH	.	.	.	0	30	36
Contig89	47631	CHH	0	35	36	.	.	.
Contig89	47634	CHH	0	32	37	.	.	.
Contig89	47643	CHH	.	.	.	0	11	37
Contig89	47647	CHH	0	25	36	.	.	.
Contig89	47649	CHH	0	23	36	.	.	.
Contig89	47654	CHH	0	28	36	.	.	.
Contig89	47667	CHH	0	36	36	.	.	.
Contig89	47670	CHH	.	.	.	0	14	37
Contig89	47675	CHH	.	.	.	0	15	37
Contig89	47682	CHH	0	29	36	.	.	.
Contig89	47694	CHH	.	.	.	1	10	36
Contig89	47696	CHH	.	.	.	1	12	36
Contig89	47703	CHH	.	.	.	1	16	35
Contig89	47705	CHH	.	.	.	1	18	36
Contig89	47714	CHH	.	.	.	1	28	35
Contig89	47716	CHH	.	.	.	0	29	36
Contig89	47717	CHH	.	.	.	0	28	36
Contig89	47721	CHH	.	.	.	0	26	36
Contig89	47739	CHH	.	.	.	0	17	37
Contig89	47796	CHH	0	19	36	.	.	.
Contig89	47804	CHH	0	13	35	.	.	.
Contig89	47805	CHH	0	13	36	.	.	.
Contig89	47879	CHH	0	18	36	.	.	.
Contig89	47881	CHH	0	19	36	.	.	.
Contig89	47949	CHH	.	.	.	0	14	37
Contig89	47954	CHH	3	14	36	.	.	.
Contig89	47958	CHH	4	14	36	.	.	.
Contig89	47963	CHH	3	16	36	.	.	.
Contig89	48055	CHH	.	.	.	0	10	34
Contig89	48056	CHH	.	.	.	0	12	35
Contig89	48057	CHH	.	.	.	0	11	37
Contig89	48058	CHH	.	.	.	0	13	35
Contig89	48060	CHH	.	.	.	0	12	35
Contig89	48063	CHH	0	14	35	.	.	.
Contig89	48245	CHH	.	.	.	0	15	36
Contig89	48249	CHH	0	16	35	.	.	.
Contig89	48256	CHH	.	.	.	0	24	37
Contig89	48260	CHH	0	20	35	.	.	.
Contig89	48265	CHH	.	.	.	0	24	36
Contig89	48266	CHH	.	.	.	0	23	37
Contig89	48267	CHH	.	.	.	0	19	36
Contig89	48355	CHH	.	.	.	0	11	35
Contig89	48363	CHH	.	.	.	2	13	35
Contig89	48366	CHH	.	.	.	4	11	35
Contig89	48404	CHH	0	10	35	.	.	.
Contig89	48441	CHH	.	.	.	0	13	36
Contig89	48445	CHH	.	.	.	0	13	35
Contig89	48451	CHH	.	.	.	0	12	37
Contig89	49194	CHH	1	13	35	.	.	.
Contig89	49196	CHH	0	13	36	.	.	.
Contig89	49199	CHH	0	13	37	.	.	.
Contig89	49209	CHH	0	10	37	.	.	.
Contig89	49311	CHH	.	.	.	0	10	34
Contig89	49510	CHH	1	10	33	.	.	.
Contig89	49512	CHH	7	10	35	.	.	.
Contig89	50590	CHH	.	.	.	0	10	35
Contig89	50593	CHH	0	11	36	.	.	.
Contig89	50595	CHH	0	13	36	.	.	.
Contig89	50600	CHH	.	.	.	0	14	36
Contig89	50602	CHH	.	.	.	0	11	36
Contig89	50605	CHH	0	10	35	.	.	.
Contig89	50606	CHH	0	10	36	.	.	.
Contig89	50612	CHH	.	.	.	0	12	36
Contig89	50614	CHH	.	.	.	0	16	36
Contig89	50629	CHH	.	.	.	0	29	36
Contig89	50637	CHH	.	.	.	0	28	36
Contig89	50640	CHH	.	.	.	0	25	36
Contig89	50641	CHH	.	.	.	0	24	35
Contig89	50682	CHH	.	.	.	0	11	37
Contig89	50686	CHH	.	.	.	0	11	36
Contig89	50696	CHH	0	25	36	.	.	.
Contig89	50698	CHH	0	23	36	.	.	.
Contig89	50703	CHH	0	24	36	.	.	.
Contig89	50706	CHH	.	.	.	0	12	36
Contig89	50711	CHH	.	.	.	0	11	37
Contig89	50727	CHH	0	20	34	.	.	.
Contig89	50730	CHH	0	18	35	.	.	.
Contig89	50739	CHH	.	.	.	0	10	37
Contig89	50740	CHH	0	16	36	.	.	.
Contig89	50744	CHH	.	.	.	0	11	35
Contig89	50754	CHH	.	.	.	0	11	36
Contig89	50756	CHH	0	14	35	.	.	.
Contig89	50762	CHH	.	.	.	0	10	37
Contig89	50765	CHH	0	12	36	.	.	.
Contig89	52186	CHH	0	12	33	.	.	.
Contig89	52249	CHH	0	15	35	.	.	.
Contig89	52264	CHH	.	.	.	0	10	34
Contig89	52271	CHH	0	13	37	.	.	.
Contig89	52272	CHH	0	11	37	.	.	.
Contig89	52468	CHH	1	14	37	.	.	.
Contig89	52470	CHH	0	12	37	.	.	.
Contig89	52478	CHH	0	12	36	.	.	.
Contig89	53226	CHH	.	.	.	5	11	35
Contig89	53241	CHH	.	.	.	0	11	36
Contig89	53257	CHH	.	.	.	0	10	37
Contig89	53301	CHH	.	.	.	3	10	33
Contig89	53319	CHH	.	.	.	5	11	34
Contig89	53328	CHH	.	.	.	11	15	35
Contig89	53331	CHH	.	.	.	11	18	35
Contig89	53335	CHH	.	.	.	10	13	36
Contig89	53337	CHH	.	.	.	12	15	34
Contig89	53340	CHH	.	.	.	8	15	36
Contig89	53342	CHH	0	10	36	.	.	.
Contig89	53346	CHH	.	.	.	8	17	35
Contig89	53347	CHH	.	.	.	10	20	34
Contig89	53349	CHH	.	.	.	8	17	36
Contig89	53351	CHH	.	.	.	6	15	35
Contig89	53366	CHH	0	13	36	.	.	.
Contig89	53375	CHH	0	14	36	.	.	.
Contig89	53378	CHH	0	13	35	.	.	.
Contig89	53380	CHH	0	14	37	.	.	.
Contig89	53391	CHH	0	12	35	.	.	.
Contig89	53411	CHH	0	11	35	.	.	.
Contig89	53457	CHH	.	.	.	0	26	36
Contig89	53464	CHH	.	.	.	0	27	35
Contig89	53476	CHH	.	.	.	0	13	37
Contig89	53479	CHH	.	.	.	0	10	37
Contig89	53550	CHH	0	11	36	.	.	.
Contig89	53565	CHH	0	14	35	.	.	.
Contig89	53571	CHH	.	.	.	1	17	36
Contig89	53578	CHH	.	.	.	1	16	36
Contig89	53911	CHH	1	10	36	.	.	.
Contig89	53922	CHH	9	10	35	.	.	.
Contig89	53925	CHH	0	11	35	.	.	.
Contig89	53926	CHH	0	12	35	.	.	.
Contig89	53928	CHH	7	10	35	.	.	.
Contig89	54345	CHH	.	.	.	0	11	36
Contig89	54349	CHH	.	.	.	0	13	36
Contig89	54352	CHH	.	.	.	0	12	36
Contig89	54356	CHH	.	.	.	0	11	37
Contig89	54357	CHH	.	.	.	0	12	35
Contig89	54882	CHH	.	.	.	0	10	36
Contig89	54883	CHH	.	.	.	0	11	34
Contig89	55096	CHH	.	.	.	3	13	35
Contig89	55364	CHH	.	.	.	9	11	34
Contig89	55368	CHH	.	.	.	2	10	36
Contig89	55372	CHH	.	.	.	7	11	34
Contig89	55714	CHH	.	.	.	4	10	35
Contig89	55715	CHH	.	.	.	6	11	35
Contig89	56064	CHH	.	.	.	1	10	34
Contig89	56065	CHH	.	.	.	0	10	33
Contig89	56161	CHH	5	10	33	.	.	.
Contig89	56759	CHH	0	13	36	.	.	.
Contig89	56764	CHH	0	12	37	.	.	.
Contig89	57329	CHH	.	.	.	1	14	35
Contig89	57337	CHH	.	.	.	0	18	35
Contig89	57338	CHH	.	.	.	0	18	36
Contig89	57342	CHH	0	11	35	.	.	.
Contig89	57346	CHH	.	.	.	0	14	36
Contig89	57348	CHH	0	13	35	.	.	.
Contig89	57349	CHH	0	16	36	.	.	.
Contig89	57351	CHH	0	14	35	.	.	.
Contig89	57352	CHH	0	14	35	.	.	.
Contig89	57405	CHH	.	.	.	0	10	37
Contig89	57414	CHH	0	11	36	.	.	.
Contig89	57417	CHH	.	.	.	0	10	36
Contig89	57418	CHH	.	.	.	0	10	36
Contig89	57485	CHH	.	.	.	6	10	33
Contig89	57486	CHH	.	.	.	6	11	34
Contig89	57487	CHH	.	.	.	8	14	32
Contig89	57489	CHH	.	.	.	8	13	31
Contig89	57577	CHH	0	18	36	.	.	.
Contig89	57580	CHH	0	21	36	.	.	.
Contig89	57592	CHH	0	16	36	.	.	.
Contig89	57808	CHH	.	.	.	0	21	35
Contig89	57819	CHH	.	.	.	0	21	36
Contig89	57820	CHH	.	.	.	0	19	35
Contig89	57826	CHH	.	.	.	0	15	34
Contig89	57876	CHH	0	11	36	.	.	.
Contig89	57878	CHH	0	14	35	.	.	.
Contig89	57887	CHH	0	18	34	.	.	.
Contig89	57892	CHH	0	22	36	.	.	.
Contig89	57893	CHH	1	23	36	.	.	.
Contig89	57898	CHH	0	18	36	.	.	.
Contig89	57904	CHH	0	13	35	.	.	.
Contig89	57945	CHH	0	10	37	.	.	.
Contig89	57946	CHH	0	10	36	.	.	.
Contig89	57948	CHH	0	11	36	.	.	.
Contig89	57953	CHH	1	10	36	.	.	.
Contig89	58008	CHH	.	.	.	3	10	35
Contig89	58016	CHH	.	.	.	5	11	33
Contig89	58017	CHH	.	.	.	10	10	35
Contig89	58018	CHH	.	.	.	3	11	34
Contig89	58406	CHH	2	10	33	.	.	.
Contig89	58410	CHH	4	12	35	.	.	.
Contig89	58411	CHH	5	11	35	.	.	.
Contig89	58412	CHH	6	12	35	.	.	.
Contig89	58413	CHH	6	11	36	.	.	.
Contig89	58414	CHH	2	13	34	.	.	.
Contig89	58415	CHH	6	13	33	.	.	.
Contig89	58417	CHH	4	11	35	.	.	.
Contig89	58420	CHH	7	13	34	.	.	.
Contig89	58422	CHH	6	11	36	.	.	.
Contig89	61022	CHH	.	.	.	5	10	34
Contig89	61342	CHH	.	.	.	2	11	34
Contig89	61343	CHH	.	.	.	4	11	33
Contig89	61345	CHH	.	.	.	5	11	35
Contig89	61347	CHH	.	.	.	7	11	33
Contig89	61348	CHH	.	.	.	6	12	35
Contig89	61833	CHH	.	.	.	0	15	37
Contig89	61847	CHH	.	.	.	2	16	35
Contig89	61848	CHH	.	.	.	0	18	36
Contig89	61854	CHH	.	.	.	0	17	37
Contig89	61859	CHH	.	.	.	0	12	37
Contig89	65438	CHH	.	.	.	0	10	37
Contig89	65457	CHH	.	.	.	0	10	33
Contig89	65503	CHH	.	.	.	1	10	36
Contig89	65512	CHH	.	.	.	2	12	35
Contig89	65513	CHH	.	.	.	1	11	35
Contig89	65519	CHH	.	.	.	0	14	35
Contig89	65520	CHH	.	.	.	1	16	35
Contig89	65522	CHH	0	10	34	.	.	.
