contig,start,end,fst01
Contig545446,0,2486,0.0350467289719626
Contig560831,0,3950,0.0441558441558442
Contig561712,0,5476,0.00573065902578797
Contig581133,0,1555,0.168490153172867
Contig582958,0,1009,0.0163934426229508
Contig584089,10000,12488,0
Contig600654,0,4679,0.0127298444130127
Contig600841,0,6489,0.0267857142857143
Contig641493,0,2028,0.0759493670886076
Contig643764,0,1579,0.0316742081447964
Contig650711,0,1803,0.0869565217391304
Contig655916,0,3733,0.0520833333333333
Contig657446,0,3609,0.209867963863794
Contig666778,0,2652,0
Contig669985,0,2502,0.106481481481481
Contig671899,0,3528,0
Contig671940,0,1308,0.114035087719298
Contig674034,0,2452,0.0138248847926267
Contig676684,0,1647,0.114285714285714
