contig_gene,start_gene_2kb,end_gene_2kb,notes_gene,pval.treatment,adj.pval.pop,ID,Parent,Name,Alias,AED,eAED,Note,Ontology_term,Dbxref
Contig22791,1,2221,"ID=OLUR_00031141;Name=OLUR_00031141;Alias=snap_masked-Contig22791-processed-gene-0.0;Note=Similar to Nphs1: Nephrin (Rattus norvegicus OX%3D10116);Dbxref=Gene3D:G3DSA:2.60.40.10,InterPro:IPR003599,InterPro:IPR007110,InterPro:IPR013162,InterPro:IPR013783,InterPro:IPR036179,Pfam:PF08205,ProSiteProfiles:PS50835,SMART:SM00409,SUPERFAMILY:SSF48726;",1.9106680076315047e-4,0.0020888862583143507,ID=OLUR_00031141;,NA,Name=OLUR_00031141;,Alias=snap_masked-Contig22791-processed-gene-0.0;,NA,NA,Note=Similar to Nphs1: Nephrin (Rattus norvegicus OX%3D10116);,NA,"Dbxref=Gene3D:G3DSA:2.60.40.10,InterPro:IPR003599,InterPro:IPR007110,InterPro:IPR013162,InterPro:IPR013783,InterPro:IPR036179,Pfam:PF08205,ProSiteProfiles:PS50835,SMART:SM00409,SUPERFAMILY:SSF48726;"
Contig22797,47470,86377,"ID=OLUR_00000182;Name=OLUR_00000182;Alias=maker-Contig22797-snap-gene-0.14;Note=Similar to RECK: Reversion-inducing cysteine-rich protein with Kazal motifs (Homo sapiens OX%3D9606);Dbxref=Gene3D:G3DSA:3.30.60.30,InterPro:IPR002350,InterPro:IPR036058,Pfam:PF07648,ProSiteProfiles:PS51465,SMART:SM00280,SUPERFAMILY:SSF100895;Ontology_term=GO:0005515;",0.006123798580419927,0.03322460225205391,ID=OLUR_00000182;,NA,Name=OLUR_00000182;,Alias=maker-Contig22797-snap-gene-0.14;,NA,NA,Note=Similar to RECK: Reversion-inducing cysteine-rich protein with Kazal motifs (Homo sapiens OX%3D9606);,Ontology_term=GO:0005515;,"Dbxref=Gene3D:G3DSA:3.30.60.30,InterPro:IPR002350,InterPro:IPR036058,Pfam:PF07648,ProSiteProfiles:PS51465,SMART:SM00280,SUPERFAMILY:SSF100895;"
Contig22929,1,9465,"ID=OLUR_00014853;Name=OLUR_00014853;Alias=maker-Contig22929-snap-gene-0.1;Note=Similar to pelo: Protein pelota (Drosophila melanogaster OX%3D7227);Dbxref=Gene3D:G3DSA:3.30.1330.30,Gene3D:G3DSA:3.30.420.60,InterPro:IPR005142,InterPro:IPR029064,Pfam:PF03465,SUPERFAMILY:SSF53137,SUPERFAMILY:SSF55315;",0.009372056691524617,0.04516327194771103,ID=OLUR_00014853;,NA,Name=OLUR_00014853;,Alias=maker-Contig22929-snap-gene-0.1;,NA,NA,Note=Similar to pelo: Protein pelota (Drosophila melanogaster OX%3D7227);,NA,"Dbxref=Gene3D:G3DSA:3.30.1330.30,Gene3D:G3DSA:3.30.420.60,InterPro:IPR005142,InterPro:IPR029064,Pfam:PF03465,SUPERFAMILY:SSF53137,SUPERFAMILY:SSF55315;"
Contig22933,1,11491,ID=OLUR_00019004;Name=OLUR_00019004;Alias=maker-Contig22933-snap-gene-0.2;Note=Similar to Flo1: Flotillin-1 (Drosophila melanogaster OX%3D7227);Dbxref=Coils:Coil;,0.0048303666274992964,0.027688718610337153,ID=OLUR_00019004;,NA,Name=OLUR_00019004;,Alias=maker-Contig22933-snap-gene-0.2;,NA,NA,Note=Similar to Flo1: Flotillin-1 (Drosophila melanogaster OX%3D7227);,NA,Dbxref=Coils:Coil;
Contig22998,1,11835,"ID=OLUR_00003694;Name=OLUR_00003694;Alias=maker-Contig22998-snap-gene-0.3;Note=Similar to VCPIP1: Deubiquitinating protein VCIP135 (Homo sapiens OX%3D9606);Dbxref=Gene3D:G3DSA:3.10.20.90,MobiDBLite:mobidb-lite;",7.816111306784292e-4,0.006648806636655163,ID=OLUR_00003694;,NA,Name=OLUR_00003694;,Alias=maker-Contig22998-snap-gene-0.3;,NA,NA,Note=Similar to VCPIP1: Deubiquitinating protein VCIP135 (Homo sapiens OX%3D9606);,NA,"Dbxref=Gene3D:G3DSA:3.10.20.90,MobiDBLite:mobidb-lite;"
Contig23034,1,24487,"ID=OLUR_00008638;Name=OLUR_00008638;Alias=maker-Contig23034-snap-gene-0.1;Note=Similar to PCDH11X: Protocadherin-11 X-linked (Pan paniscus OX%3D9597);Dbxref=CDD:cd11304,Gene3D:G3DSA:2.60.40.60,InterPro:IPR000489,InterPro:IPR002126,InterPro:IPR015919,InterPro:IPR020894,MobiDBLite:mobidb-lite,PRINTS:PR00205,Pfam:PF00028,ProSitePatterns:PS00232,ProSitePatterns:PS00793,ProSiteProfiles:PS50268,SMART:SM00112,SUPERFAMILY:SSF49313;Ontology_term=GO:0005509,GO:0005886,GO:0007155,GO:0007156,GO:0016020,GO:0042558;",0.0019455232706438786,0.01369053110487795,ID=OLUR_00008638;,NA,Name=OLUR_00008638;,Alias=maker-Contig23034-snap-gene-0.1;,NA,NA,Note=Similar to PCDH11X: Protocadherin-11 X-linked (Pan paniscus OX%3D9597);,"Ontology_term=GO:0005509,GO:0005886,GO:0007155,GO:0007156,GO:0016020,GO:0042558;","Dbxref=CDD:cd11304,Gene3D:G3DSA:2.60.40.60,InterPro:IPR000489,InterPro:IPR002126,InterPro:IPR015919,InterPro:IPR020894,MobiDBLite:mobidb-lite,PRINTS:PR00205,Pfam:PF00028,ProSitePatterns:PS00232,ProSitePatterns:PS00793,ProSiteProfiles:PS50268,SMART:SM00112,SUPERFAMILY:SSF49313;"
Contig23065,1,5594,ID=OLUR_00027012;Name=OLUR_00027012;Alias=maker-Contig23065-snap-gene-0.3;Note=Protein of unknown function;Dbxref=MobiDBLite:mobidb-lite;,2.6690007672618863e-8,7.743797764583371e-7,ID=OLUR_00027012;,NA,Name=OLUR_00027012;,Alias=maker-Contig23065-snap-gene-0.3;,NA,NA,Note=Protein of unknown function;,NA,Dbxref=MobiDBLite:mobidb-lite;
Contig23274,523,9909,"ID=OLUR_00003774;Name=OLUR_00003774;Alias=maker-Contig23274-snap-gene-0.6;Note=Similar to HSD17B6: 17-beta-hydroxysteroid dehydrogenase type 6 (Homo sapiens OX%3D9606);Dbxref=Gene3D:G3DSA:3.40.50.720,InterPro:IPR002347,InterPro:IPR020904,InterPro:IPR036291,PRINTS:PR00080,PRINTS:PR00081,Pfam:PF00106,ProSitePatterns:PS00061,SUPERFAMILY:SSF51735;Ontology_term=GO:0016491;",0.003647008071093066,0.022222592960498912,ID=OLUR_00003774;,NA,Name=OLUR_00003774;,Alias=maker-Contig23274-snap-gene-0.6;,NA,NA,Note=Similar to HSD17B6: 17-beta-hydroxysteroid dehydrogenase type 6 (Homo sapiens OX%3D9606);,Ontology_term=GO:0016491;,"Dbxref=Gene3D:G3DSA:3.40.50.720,InterPro:IPR002347,InterPro:IPR020904,InterPro:IPR036291,PRINTS:PR00080,PRINTS:PR00081,Pfam:PF00106,ProSitePatterns:PS00061,SUPERFAMILY:SSF51735;"
Contig23414,1,5896,"ID=OLUR_00026633;Name=OLUR_00026633;Alias=maker-Contig23414-snap-gene-0.2;Note=Similar to ABCA3: ATP-binding cassette sub-family A member 3 (Homo sapiens OX%3D9606);Dbxref=CDD:cd03263,Gene3D:G3DSA:3.40.50.300,InterPro:IPR003439,InterPro:IPR003593,InterPro:IPR003959,InterPro:IPR017871,InterPro:IPR027417,Pfam:PF00005,Pfam:PF12698,Pfam:PF13304,ProSitePatterns:PS00211,ProSiteProfiles:PS50893,SMART:SM00382,SUPERFAMILY:SSF52540;Ontology_term=GO:0005524,GO:0016887;",3.7233090649378487e-6,6.605633645876095e-5,ID=OLUR_00026633;,NA,Name=OLUR_00026633;,Alias=maker-Contig23414-snap-gene-0.2;,NA,NA,Note=Similar to ABCA3: ATP-binding cassette sub-family A member 3 (Homo sapiens OX%3D9606);,"Ontology_term=GO:0005524,GO:0016887;","Dbxref=CDD:cd03263,Gene3D:G3DSA:3.40.50.300,InterPro:IPR003439,InterPro:IPR003593,InterPro:IPR003959,InterPro:IPR017871,InterPro:IPR027417,Pfam:PF00005,Pfam:PF12698,Pfam:PF13304,ProSitePatterns:PS00211,ProSiteProfiles:PS50893,SMART:SM00382,SUPERFAMILY:SSF52540;"
Contig23508,1,3576,"ID=OLUR_00001795;Name=OLUR_00001795;Alias=snap_masked-Contig23508-processed-gene-0.2;Note=Protein of unknown function;Dbxref=MobiDBLite:mobidb-lite,SUPERFAMILY:SSF144232;",1.848501786512867e-6,3.692891439814212e-5,ID=OLUR_00001795;,NA,Name=OLUR_00001795;,Alias=snap_masked-Contig23508-processed-gene-0.2;,NA,NA,Note=Protein of unknown function;,NA,"Dbxref=MobiDBLite:mobidb-lite,SUPERFAMILY:SSF144232;"
Contig23590,1,15494,"ID=OLUR_00015016;Name=OLUR_00015016;Alias=maker-Contig23590-snap-gene-0.2;Note=Similar to MAM and LDL-receptor class A domain-containing protein 1 (Fragment) (Acropora millepora OX%3D45264);Dbxref=CDD:cd06263,Gene3D:G3DSA:2.60.120.200,InterPro:IPR000998,InterPro:IPR013320,MobiDBLite:mobidb-lite,PRINTS:PR00020,Pfam:PF00629,ProSitePatterns:PS00740,ProSiteProfiles:PS50060,SMART:SM00137,SUPERFAMILY:SSF49899;Ontology_term=GO:0016020;",1.4254026883044386e-7,3.385600667346777e-6,ID=OLUR_00015016;,NA,Name=OLUR_00015016;,Alias=maker-Contig23590-snap-gene-0.2;,NA,NA,Note=Similar to MAM and LDL-receptor class A domain-containing protein 1 (Fragment) (Acropora millepora OX%3D45264);,Ontology_term=GO:0016020;,"Dbxref=CDD:cd06263,Gene3D:G3DSA:2.60.120.200,InterPro:IPR000998,InterPro:IPR013320,MobiDBLite:mobidb-lite,PRINTS:PR00020,Pfam:PF00629,ProSitePatterns:PS00740,ProSiteProfiles:PS50060,SMART:SM00137,SUPERFAMILY:SSF49899;"
Contig23612,18647,33782,"ID=OLUR_00004861;Name=OLUR_00004861;Alias=maker-Contig23612-snap-gene-0.5;Note=Similar to E(bx): Nucleosome-remodeling factor subunit NURF301 (Drosophila melanogaster OX%3D7227);Dbxref=CDD:cd05509,CDD:cd15560,Coils:Coil,Gene3D:G3DSA:1.20.920.10,Gene3D:G3DSA:3.30.40.10,InterPro:IPR001487,InterPro:IPR001965,InterPro:IPR011011,InterPro:IPR013083,InterPro:IPR018359,InterPro:IPR019787,InterPro:IPR036427,MobiDBLite:mobidb-lite,PRINTS:PR00503,Pfam:PF00439,Pfam:PF00628,ProSitePatterns:PS00633,ProSiteProfiles:PS50014,ProSiteProfiles:PS50016,SMART:SM00249,SMART:SM00297,SUPERFAMILY:SSF47370,SUPERFAMILY:SSF57903;Ontology_term=GO:0005515;",0.0022314511548455463,0.015024254669486668,ID=OLUR_00004861;,NA,Name=OLUR_00004861;,Alias=maker-Contig23612-snap-gene-0.5;,NA,NA,Note=Similar to E(bx): Nucleosome-remodeling factor subunit NURF301 (Drosophila melanogaster OX%3D7227);,Ontology_term=GO:0005515;,"Dbxref=CDD:cd05509,CDD:cd15560,Coils:Coil,Gene3D:G3DSA:1.20.920.10,Gene3D:G3DSA:3.30.40.10,InterPro:IPR001487,InterPro:IPR001965,InterPro:IPR011011,InterPro:IPR013083,InterPro:IPR018359,InterPro:IPR019787,InterPro:IPR036427,MobiDBLite:mobidb-lite,PRINTS:PR00503,Pfam:PF00439,Pfam:PF00628,ProSitePatterns:PS00633,ProSiteProfiles:PS50014,ProSiteProfiles:PS50016,SMART:SM00249,SMART:SM00297,SUPERFAMILY:SSF47370,SUPERFAMILY:SSF57903;"
Contig23652,1,14072,"ID=OLUR_00016465;Name=OLUR_00016465;Alias=maker-Contig23652-snap-gene-0.2;Note=Similar to Uhrf1bp1l: UHRF1-binding protein 1-like (Mus musculus OX%3D10090);Dbxref=Coils:Coil,MobiDBLite:mobidb-lite;",2.9372526347206827e-4,0.0029500239908228014,ID=OLUR_00016465;,NA,Name=OLUR_00016465;,Alias=maker-Contig23652-snap-gene-0.2;,NA,NA,Note=Similar to Uhrf1bp1l: UHRF1-binding protein 1-like (Mus musculus OX%3D10090);,NA,"Dbxref=Coils:Coil,MobiDBLite:mobidb-lite;"
Contig23718,1,22108,ID=OLUR_00009981;Name=OLUR_00009981;Alias=snap_masked-Contig23718-processed-gene-0.2;Note=Protein of unknown function;Dbxref=MobiDBLite:mobidb-lite;,1.5189747791299788e-6,3.070347841330361e-5,ID=OLUR_00009981;,NA,Name=OLUR_00009981;,Alias=snap_masked-Contig23718-processed-gene-0.2;,NA,NA,Note=Protein of unknown function;,NA,Dbxref=MobiDBLite:mobidb-lite;
Contig23884,2321,7527,ID=OLUR_00014943;Name=OLUR_00014943;Alias=maker-Contig23884-snap-gene-0.1;Note=Protein of unknown function;Dbxref=MobiDBLite:mobidb-lite;,3.312176459691626e-5,4.427740582115259e-4,ID=OLUR_00014943;,NA,Name=OLUR_00014943;,Alias=maker-Contig23884-snap-gene-0.1;,NA,NA,Note=Protein of unknown function;,NA,Dbxref=MobiDBLite:mobidb-lite;
Contig24301,381,4787,ID=OLUR_00028069;Name=OLUR_00028069;Alias=maker-Contig24301-snap-gene-0.2;Note=Protein of unknown function;Dbxref=MobiDBLite:mobidb-lite;,2.764947283743354e-4,0.002855648456961441,ID=OLUR_00028069;,NA,Name=OLUR_00028069;,Alias=maker-Contig24301-snap-gene-0.2;,NA,NA,Note=Protein of unknown function;,NA,Dbxref=MobiDBLite:mobidb-lite;
Contig24588,1,22691,"ID=OLUR_00009656;Name=OLUR_00009656;Alias=snap_masked-Contig24588-processed-gene-0.3;Note=Similar to THSD7A: Thrombospondin type-1 domain-containing protein 7A (Homo sapiens OX%3D9606);Dbxref=Gene3D:G3DSA:2.20.100.10,InterPro:IPR000884,InterPro:IPR036383,MobiDBLite:mobidb-lite,Pfam:PF00090,ProSiteProfiles:PS50092,SMART:SM00209,SUPERFAMILY:SSF82895;",0.010593482573947632,0.0494511108569501,ID=OLUR_00009656;,NA,Name=OLUR_00009656;,Alias=snap_masked-Contig24588-processed-gene-0.3;,NA,NA,Note=Similar to THSD7A: Thrombospondin type-1 domain-containing protein 7A (Homo sapiens OX%3D9606);,NA,"Dbxref=Gene3D:G3DSA:2.20.100.10,InterPro:IPR000884,InterPro:IPR036383,MobiDBLite:mobidb-lite,Pfam:PF00090,ProSiteProfiles:PS50092,SMART:SM00209,SUPERFAMILY:SSF82895;"
Contig24776,1636,30166,"ID=OLUR_00005668;Name=OLUR_00005668;Alias=maker-Contig24776-snap-gene-0.3;Note=Similar to ARHGEF10: Rho guanine nucleotide exchange factor 10 (Homo sapiens OX%3D9606);Dbxref=CDD:cd00160,Coils:Coil,Gene3D:G3DSA:1.20.900.10,InterPro:IPR000219,InterPro:IPR035899,MobiDBLite:mobidb-lite,Pfam:PF00621,ProSiteProfiles:PS50010,SMART:SM00325,SUPERFAMILY:SSF48065;Ontology_term=GO:0005089,GO:0035023;",0.005125710669480451,0.028703677094253335,ID=OLUR_00005668;,NA,Name=OLUR_00005668;,Alias=maker-Contig24776-snap-gene-0.3;,NA,NA,Note=Similar to ARHGEF10: Rho guanine nucleotide exchange factor 10 (Homo sapiens OX%3D9606);,"Ontology_term=GO:0005089,GO:0035023;","Dbxref=CDD:cd00160,Coils:Coil,Gene3D:G3DSA:1.20.900.10,InterPro:IPR000219,InterPro:IPR035899,MobiDBLite:mobidb-lite,Pfam:PF00621,ProSiteProfiles:PS50010,SMART:SM00325,SUPERFAMILY:SSF48065;"
Contig24791,7341,51957,"ID=OLUR_00001641;Name=OLUR_00001641;Alias=maker-Contig24791-snap-gene-0.5;Note=Similar to Cacna1h: Voltage-dependent T-type calcium channel subunit alpha-1H (Rattus norvegicus OX%3D10116);Dbxref=Coils:Coil,Gene3D:G3DSA:1.10.287.70,Gene3D:G3DSA:1.20.120.350,InterPro:IPR005445,InterPro:IPR005821,InterPro:IPR027359,MobiDBLite:mobidb-lite,PRINTS:PR01629,Pfam:PF00520,SUPERFAMILY:SSF81324;Ontology_term=GO:0005216,GO:0005245,GO:0005891,GO:0006811,GO:0016020,GO:0055085,GO:0070588;",0.0010018628241585928,0.008116035653267569,ID=OLUR_00001641;,NA,Name=OLUR_00001641;,Alias=maker-Contig24791-snap-gene-0.5;,NA,NA,Note=Similar to Cacna1h: Voltage-dependent T-type calcium channel subunit alpha-1H (Rattus norvegicus OX%3D10116);,"Ontology_term=GO:0005216,GO:0005245,GO:0005891,GO:0006811,GO:0016020,GO:0055085,GO:0070588;","Dbxref=Coils:Coil,Gene3D:G3DSA:1.10.287.70,Gene3D:G3DSA:1.20.120.350,InterPro:IPR005445,InterPro:IPR005821,InterPro:IPR027359,MobiDBLite:mobidb-lite,PRINTS:PR01629,Pfam:PF00520,SUPERFAMILY:SSF81324;"
Contig25040,1,29810,"ID=OLUR_00006234;Name=OLUR_00006234;Alias=snap_masked-Contig25040-processed-gene-0.3;Note=Similar to Adamts20: A disintegrin and metalloproteinase with thrombospondin motifs 20 (Mus musculus OX%3D10090);Dbxref=Gene3D:G3DSA:2.20.100.10,InterPro:IPR000884,InterPro:IPR013273,InterPro:IPR036383,PRINTS:PR01857,ProSiteProfiles:PS50092,SMART:SM00209,SUPERFAMILY:SSF82895;",5.968863086970943e-4,0.005294769000808326,ID=OLUR_00006234;,NA,Name=OLUR_00006234;,Alias=snap_masked-Contig25040-processed-gene-0.3;,NA,NA,Note=Similar to Adamts20: A disintegrin and metalloproteinase with thrombospondin motifs 20 (Mus musculus OX%3D10090);,NA,"Dbxref=Gene3D:G3DSA:2.20.100.10,InterPro:IPR000884,InterPro:IPR013273,InterPro:IPR036383,PRINTS:PR01857,ProSiteProfiles:PS50092,SMART:SM00209,SUPERFAMILY:SSF82895;"
Contig25100,33881,51122,ID=OLUR_00001616;Name=OLUR_00001616;Alias=maker-Contig25100-snap-gene-0.5;Note=Protein of unknown function;,0.010128363081298145,0.04790840214452012,ID=OLUR_00001616;,NA,Name=OLUR_00001616;,Alias=maker-Contig25100-snap-gene-0.5;,NA,NA,Note=Protein of unknown function;,NA,NA
Contig25389,135,9305,ID=OLUR_00021955;Name=OLUR_00021955;Alias=maker-Contig25389-snap-gene-0.3;Note=Protein of unknown function;Dbxref=MobiDBLite:mobidb-lite;,9.383543301208471e-4,0.007710860266557323,ID=OLUR_00021955;,NA,Name=OLUR_00021955;,Alias=maker-Contig25389-snap-gene-0.3;,NA,NA,Note=Protein of unknown function;,NA,Dbxref=MobiDBLite:mobidb-lite;
Contig25418,1,15704,"ID=OLUR_00014816;Name=OLUR_00014816;Alias=maker-Contig25418-snap-gene-0.2;Note=Similar to fry: Protein furry (Drosophila melanogaster OX%3D7227);Dbxref=InterPro:IPR029473,MobiDBLite:mobidb-lite,Pfam:PF14228;",1.4436204780531823e-4,0.0016234489323556926,ID=OLUR_00014816;,NA,Name=OLUR_00014816;,Alias=maker-Contig25418-snap-gene-0.2;,NA,NA,Note=Similar to fry: Protein furry (Drosophila melanogaster OX%3D7227);,NA,"Dbxref=InterPro:IPR029473,MobiDBLite:mobidb-lite,Pfam:PF14228;"
Contig25616,4867,12626,ID=OLUR_00007143;Name=OLUR_00007143;Alias=maker-Contig25616-snap-gene-0.5;Note=Protein of unknown function;,5.539924820236144e-4,0.004996529994492274,ID=OLUR_00007143;,NA,Name=OLUR_00007143;,Alias=maker-Contig25616-snap-gene-0.5;,NA,NA,Note=Protein of unknown function;,NA,NA
Contig25623,2264,6572,ID=OLUR_00023795;Name=OLUR_00023795;Alias=snap_masked-Contig25623-processed-gene-0.0;Note=Protein of unknown function;Dbxref=MobiDBLite:mobidb-lite;,0.004677754575270208,0.02701922619755616,ID=OLUR_00023795;,NA,Name=OLUR_00023795;,Alias=snap_masked-Contig25623-processed-gene-0.0;,NA,NA,Note=Protein of unknown function;,NA,Dbxref=MobiDBLite:mobidb-lite;
Contig25646,1,24132,"ID=OLUR_00003734;Name=OLUR_00003734;Alias=snap_masked-Contig25646-processed-gene-0.0;Note=Similar to Gcn1: eIF-2-alpha kinase activator GCN1 (Mus musculus OX%3D10090);Dbxref=Gene3D:G3DSA:1.25.10.10,Gene3D:G3DSA:3.30.200.20,InterPro:IPR000719,InterPro:IPR011009,InterPro:IPR011989,InterPro:IPR016024,InterPro:IPR017441,Pfam:PF00069,ProSitePatterns:PS00107,ProSiteProfiles:PS50011,SMART:SM00220,SUPERFAMILY:SSF48371,SUPERFAMILY:SSF56112;Ontology_term=GO:0004672,GO:0005524,GO:0006468;",0.004941865612166742,0.028284869068240542,ID=OLUR_00003734;,NA,Name=OLUR_00003734;,Alias=snap_masked-Contig25646-processed-gene-0.0;,NA,NA,Note=Similar to Gcn1: eIF-2-alpha kinase activator GCN1 (Mus musculus OX%3D10090);,"Ontology_term=GO:0004672,GO:0005524,GO:0006468;","Dbxref=Gene3D:G3DSA:1.25.10.10,Gene3D:G3DSA:3.30.200.20,InterPro:IPR000719,InterPro:IPR011009,InterPro:IPR011989,InterPro:IPR016024,InterPro:IPR017441,Pfam:PF00069,ProSitePatterns:PS00107,ProSiteProfiles:PS50011,SMART:SM00220,SUPERFAMILY:SSF48371,SUPERFAMILY:SSF56112;"
Contig25867,7236,14307,"ID=OLUR_00003482;Name=OLUR_00003482;Alias=maker-Contig25867-snap-gene-0.5;Note=Similar to lrrc58: Leucine-rich repeat-containing protein 58 (Xenopus laevis OX%3D8355);Dbxref=Gene3D:G3DSA:3.80.10.10,InterPro:IPR001611,InterPro:IPR003591,InterPro:IPR032675,PRINTS:PR00019,Pfam:PF00560,Pfam:PF13855,ProSiteProfiles:PS51450,SMART:SM00369,SUPERFAMILY:SSF52058;Ontology_term=GO:0005515;",1.0468663439194231e-7,2.7535358967888983e-6,ID=OLUR_00003482;,NA,Name=OLUR_00003482;,Alias=maker-Contig25867-snap-gene-0.5;,NA,NA,Note=Similar to lrrc58: Leucine-rich repeat-containing protein 58 (Xenopus laevis OX%3D8355);,Ontology_term=GO:0005515;,"Dbxref=Gene3D:G3DSA:3.80.10.10,InterPro:IPR001611,InterPro:IPR003591,InterPro:IPR032675,PRINTS:PR00019,Pfam:PF00560,Pfam:PF13855,ProSiteProfiles:PS51450,SMART:SM00369,SUPERFAMILY:SSF52058;"
Contig25867,1,11879,"ID=OLUR_00003481;Name=OLUR_00003481;Alias=maker-Contig25867-snap-gene-0.8;Note=Similar to Pex19: Peroxisomal biogenesis factor 19 (Rattus norvegicus OX%3D10116);Dbxref=Coils:Coil,Gene3D:G3DSA:1.20.120.900,InterPro:IPR006708,InterPro:IPR038322,Pfam:PF04614;Ontology_term=GO:0005777;",1.0468663439194231e-7,2.7535358967888983e-6,ID=OLUR_00003481;,NA,Name=OLUR_00003481;,Alias=maker-Contig25867-snap-gene-0.8;,NA,NA,Note=Similar to Pex19: Peroxisomal biogenesis factor 19 (Rattus norvegicus OX%3D10116);,Ontology_term=GO:0005777;,"Dbxref=Coils:Coil,Gene3D:G3DSA:1.20.120.900,InterPro:IPR006708,InterPro:IPR038322,Pfam:PF04614;"
Contig25896,2628,10659,"ID=OLUR_00020269;Name=OLUR_00020269;Alias=maker-Contig25896-snap-gene-0.2;Note=Similar to EFCAB8: EF-hand calcium-binding domain-containing protein 8 (Homo sapiens OX%3D9606);Dbxref=CDD:cd00051,Gene3D:G3DSA:1.10.238.10,InterPro:IPR002048,InterPro:IPR011992,InterPro:IPR018247,Pfam:PF13499,ProSitePatterns:PS00018,ProSiteProfiles:PS50222,SMART:SM00054,SUPERFAMILY:SSF47473;Ontology_term=GO:0005509;",0.0015228290258492375,0.011275631173337563,ID=OLUR_00020269;,NA,Name=OLUR_00020269;,Alias=maker-Contig25896-snap-gene-0.2;,NA,NA,Note=Similar to EFCAB8: EF-hand calcium-binding domain-containing protein 8 (Homo sapiens OX%3D9606);,Ontology_term=GO:0005509;,"Dbxref=CDD:cd00051,Gene3D:G3DSA:1.10.238.10,InterPro:IPR002048,InterPro:IPR011992,InterPro:IPR018247,Pfam:PF13499,ProSitePatterns:PS00018,ProSiteProfiles:PS50222,SMART:SM00054,SUPERFAMILY:SSF47473;"
Contig25952,2197,25355,"ID=OLUR_00008086;Name=OLUR_00008086;Alias=maker-Contig25952-snap-gene-0.1;Note=Similar to Ppm1b: Protein phosphatase 1B (Mus musculus OX%3D10090);Dbxref=CDD:cd00143,Gene3D:G3DSA:1.10.10.430,Gene3D:G3DSA:3.60.40.10,InterPro:IPR000222,InterPro:IPR001932,InterPro:IPR012911,InterPro:IPR036457,InterPro:IPR036580,Pfam:PF00481,Pfam:PF07830,ProSitePatterns:PS01032,ProSiteProfiles:PS51746,SMART:SM00331,SMART:SM00332,SUPERFAMILY:SSF81601,SUPERFAMILY:SSF81606;Ontology_term=GO:0000287,GO:0003824,GO:0004721,GO:0030145,GO:0043169;",8.494544436081002e-17,9.95022444223923e-15,ID=OLUR_00008086;,NA,Name=OLUR_00008086;,Alias=maker-Contig25952-snap-gene-0.1;,NA,NA,Note=Similar to Ppm1b: Protein phosphatase 1B (Mus musculus OX%3D10090);,"Ontology_term=GO:0000287,GO:0003824,GO:0004721,GO:0030145,GO:0043169;","Dbxref=CDD:cd00143,Gene3D:G3DSA:1.10.10.430,Gene3D:G3DSA:3.60.40.10,InterPro:IPR000222,InterPro:IPR001932,InterPro:IPR012911,InterPro:IPR036457,InterPro:IPR036580,Pfam:PF00481,Pfam:PF07830,ProSitePatterns:PS01032,ProSiteProfiles:PS51746,SMART:SM00331,SMART:SM00332,SUPERFAMILY:SSF81601,SUPERFAMILY:SSF81606;"
Contig26006,1,3343,"ID=OLUR_00029880;Name=OLUR_00029880;Alias=snap_masked-Contig26006-processed-gene-0.0;Note=Similar to RNF103: E3 ubiquitin-protein ligase RNF103 (Homo sapiens OX%3D9606);Dbxref=Gene3D:G3DSA:3.30.40.10,InterPro:IPR001841,InterPro:IPR013083,Pfam:PF13639,ProSiteProfiles:PS50089,SUPERFAMILY:SSF57850;",4.249899713952128e-7,9.319634733188742e-6,ID=OLUR_00029880;,NA,Name=OLUR_00029880;,Alias=snap_masked-Contig26006-processed-gene-0.0;,NA,NA,Note=Similar to RNF103: E3 ubiquitin-protein ligase RNF103 (Homo sapiens OX%3D9606);,NA,"Dbxref=Gene3D:G3DSA:3.30.40.10,InterPro:IPR001841,InterPro:IPR013083,Pfam:PF13639,ProSiteProfiles:PS50089,SUPERFAMILY:SSF57850;"
Contig26007,24634,36184,"ID=OLUR_00000504;Name=OLUR_00000504;Alias=maker-Contig26007-snap-gene-0.10;Note=Similar to znf207: BUB3-interacting and GLEBS motif-containing protein ZNF207 (Xenopus laevis OX%3D8355);Dbxref=InterPro:IPR003656,InterPro:IPR013087,MobiDBLite:mobidb-lite,ProSitePatterns:PS00028,ProSiteProfiles:PS50808,SMART:SM00355;Ontology_term=GO:0003676,GO:0003677;",0.0015089472985996605,0.011188914429532458,ID=OLUR_00000504;,NA,Name=OLUR_00000504;,Alias=maker-Contig26007-snap-gene-0.10;,NA,NA,Note=Similar to znf207: BUB3-interacting and GLEBS motif-containing protein ZNF207 (Xenopus laevis OX%3D8355);,"Ontology_term=GO:0003676,GO:0003677;","Dbxref=InterPro:IPR003656,InterPro:IPR013087,MobiDBLite:mobidb-lite,ProSitePatterns:PS00028,ProSiteProfiles:PS50808,SMART:SM00355;"
